,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
548," Sleepy Owl Premium Instant Coffee Sachets | 96 gm - Pack of 48 Assorted Coffee Powder Sachets | 2g Each - Original, French Vanilla, Hazelnut, and Filter Kaapi - Flavoured Coffee | Coffee Pouch - Makes 48 Cups ", 480.00 ,429.00,None,None,SLEEPY OWL,96,gm,48,Success,JoiMart
549," Sri Sri Tattva Chocolate Ojasvita - Sharp Mind & Fit Body Foil Pack, 1kg ", 560.00 ,504.00,None,None,SRI SRI,1,kg,1,Success,JoiMart
550, Mapro Lounge Mojito Mint & Lemon Flavoured Fruit Sharbat 1Ltr , 630.00 ,598.00,None,None,MAPRO,1,ltr,1,Success,JoiMart
551, Healthy Panda - Organic Sprouted Ragi Dry fruit Malt (400G) - Sugar Free-Health Mix / health drink for kids / health drink for Adults / women health drink / Millets Food / Dryfruit powder , 399.00 ,239.00,None,None,HEALTHY PANDA,400,g,1,Success,JoiMart
552," RiseUp Aroma Fresh Filter Coffee Powder, Aroma Ribbon Filter Coffee Powder, 500 g (Combo of 2) ", 400.00 ,299.00,None,None,RISE UP COFEE,500,g,1,Success,JoiMart
553," AACTUALA Kiwi Aloe Vera Coconut Water Fruit Juice, Aloe Vera Juice - 200ml, Pack of 6 (6 x 200 ml) ", 299.00 ,282.00,None,None,AACTUALA,200,ml,6,Success,JoiMart
554, Leo Coffee Degree Blend Filter Coffee Powder Medium Roast Strong - 200 g , 124.00 ,111.00,None,None,LEO COFFEE,200,g,1,Success,JoiMart
555, Manna Go Grains Chocolate. Multigrain Health Drink Mix 400g , 299.00 ,225.00,None,None,MANNA,400,g,1,Success,JoiMart
556," Sri Sri Tattva Karela Jamun Juice,500 Ml Each (Pack Of 2) ", 255.00 ,229.00,None,None,SRI SRI,500,ml,2,Success,JoiMart
557," Orglife Red Wine Vinegar Organic With Mother, 500 ml (Pack Of 1) ", 599.00 ,195.00,None,None,ORGLIFE,500,ml,1,Success,JoiMart
558," Lavazza IL Mattino Vivace Coffee Powder, 200 g ", 210.00 ,199.00,None,None,LAVAZZA,200,g,1,Success,JoiMart
559," Shunya Fizz Lime & Lemon & Classic Cola Combo | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Green Tea, Ashwagandha & Vitamin C | Pack of 12(300 ml X 12) ", 720.00 ,615.00,None,None,SHUNYA,300,ml,12,Success,JoiMart
560, GS Tea DUST 250 GM (Pack of 4) , 420.00 ,380.00,None,None,GS,250,gm,4,Success,JoiMart
561, Shunya Fizz Lime & Lemon | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Green Tea & Vitamin C | Pack of 24 (300 ml X 24) ," 1,440.00 ","1,152.00",None,None,SHUNYA,300,ml,24,Success,JoiMart
562," Colombian Brew Pure Instant Coffee Powder, Smooth & Strong, 100g Buy 2 Get 1 Free ", 897.00 ,497.00,None,None,COLOMBIAN BREW,100,g,1,Success,JoiMart
563, Davidoff Espresso 57 Dark and Chocolatey Instant Coffee 200 g (100 g X 2 Bottles) ," 1,300.00 ","1,129.00",None,None,DAVIDOFF,200,g,1,Success,JoiMart
564, Bean2Brew | Premium Blend | Filter Coffee Powder | 80:20 | 200g , 130.00 ,125.00,None,None,BEAN2BREW,200,g,1,Success,JoiMart
565, Tata Gold Mixture Tea 1 kg , 475.00 ,427.00,None,None,TATA TEA,1,kg,1,Success,JoiMart
566, BUY 100% HAND-PICKED ASSAM LEAF TEA | DESI CHAI PATTI BY PYASA TEA | TEA 1KG ," 1,000.00 ",539.00,None,None,PYASA,1,kg,1,Success,JoiMart
567, Sunbean Beaten Caffe Powder 120 g (Pack of 10) , 150.00 ,99.00,None,None,SUNBEAN,120,g,10,Success,JoiMart
568, Continental Speciale Coffee Jar - 200 gm | 100% Pure Coffee | Classic Instant Coffee , 540.00 ,399.00,None,None,CONTINENTAL,200,gm,1,Success,JoiMart
569, Groviva Wholesome Child Nutrition for Growth & Development - 400g Jar (Vanilla) , 725.00 ,652.00,None,None,GROVIVA,400,g,1,Success,JoiMart
570, Pepsi Lemon , 206.25 ,174.00, Imported ,None,PEPSI,,none,1,Failed,JoiMart
571, Nutvit Nutrition Green Coffee Beans Powder for Weight Management 50gm Pack of 1 , 249.00 ,170.00,None,None,NUTVIT,50,gm,1,Success,JoiMart
572," Shunya Go Sugar Free Mixed Fruit Mania Flavoured Drink - Immunity-Boosting, 0 Calories & 0 Preservatives Everyday Hydration Vitamins, Minerals & Electrolytes, 4 Super Herbs Pack of 12 (300ml each) ", 720.00 ,684.00,None,None,SHUNYA,300,ml,12,Success,JoiMart
573, Nawab's Secret 100% Natural Premium Kewra Water and Rose Water (Pack of 2 * 200ml) - Essence for Biryani and Mughlai Dishes , 240.00 ,206.00,None,None,NAWAB'S SECRET,200,ml,2,Success,JoiMart
574, Kokan Gem Kokum Blast 180 ml , 25.00 ,12.00,None,None,KOKAN GEM,180,ml,1,Success,JoiMart
575, Rage Coffee Combo Pack of 2 - Irish Hazelnut & Creme Caramel Flavoured Coffee 50 Gms Each , 698.00 ,299.00,None,None,RAGE COFFEE,50,gms,2,Success,JoiMart
576, Tata Gold Mixture Tea 250 g , 120.00 ,111.00,None,None,TATA TEA GOLD,250,g,1,Success,JoiMart
577, J DEVI TEA Organic Blended Strong Taste & Refreshing Tea|Unique Blend Crafted For Chai Lovers Across India | Red-250 gm , 399.00 ,129.00,None,None,J DEVI TEA,250,gm,1,Success,JoiMart
578," BEVZILLA Instant Coffee Powder - 48 Sachets (Colombian Gold)| Hot & Cold Coffee| Makes 48 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino ", 299.00 ,239.00,None,None,BEVZILLA,48,sachets,1,Success,JoiMart
579, Society Tea 100 g , 55.00 ,51.00,None,None,SOCIETY,100,g,1,Success,JoiMart
580, Lipton Honey Lemon Green Tea 100 g , 155.00 ,144.00,None,None,LIPTON,100,g,1,Success,JoiMart
581, Tata Teaveda Tea 250 g , 145.00 ,134.00,None,None,TATA TEA,250,g,1,Success,JoiMart
582, Manama Black Currant Crush and Strawberry Crush | 750ML Each | Topping for Cakes and Shakes | (Pack of 2) ,380.00,380.00,None,None,MANAMA,750,ml,2,Success,JoiMart
583, Bevzilla Coffee Shaker with 25 Assorted Flavoured Sachets Instant Coffee Powder | Shaker - 500ml | Sachet - 2gm Each | 4 Flavours , 399.00 ,250.00,None,None,BEVZILLA,500,ml,1,Success,JoiMart
584, Mogu Mogu Orange Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU,300,ml,6,Success,JoiMart
585, JINDAL COCOA CLASSIC CHOCOLATE SYRUP 650 GMS , 220.00 ,165.00,None,None,JINDAL COCOA,650,gms,1,Success,JoiMart
586, NutroVally Green Tea | Premium Natural & Pure Aromatic Leaves | Rich In Antioxidant Lemon Green Tea Bags -25 Pcs , 199.00 ,175.00,None,None,NUTROVALLY,25,pcs,1,Success,JoiMart
587, Bevzilla 48 Sachets Dark Wish Dark Roast Strong Coffee Powder Box - 96gm | The Strongest Coffee | Instant Coffee | 100% Arabica Beans | No Added Preservatives | Makes 48 Cups , 499.00 ,279.00,None,None,BEVZILLA,48,sachets,1,Success,JoiMart
588," Colombian Brew Instant Coffee Powder Pure, Strong, 1kg Hotel Pack "," 2,200.00 ","1,299.00",None,None,COLOMBIAN BREW,1,kg,1,Success,JoiMart
589, Black & White Ginger Ale Non alcoholic Infused with Natural Flavoured Drink Can Carbonated Beverage 330 ml Pack of 4 , 400.00 ,320.00,None,None,BLACK & WHITE,330,ml,4,Success,JoiMart
590, G.M.’S TULSI TEA Gold Gift Pack | Tulsi Gold Brokens Tea 1 kg & Premium Gold Finish Stainless Steel Kullhad Set of 6 in Jewellery Box | Gold Kadak Chai | CTC Tea ," 1,999.00 ","1,599.00",None,None,G.M.’S TULSI TEA,1,kg,6,Success,JoiMart
591, Cloud 9 Fruttu Litchi Fruit Juice 160 ml pack of 24 ,340.00,340.00,None,None,CLOUD 9,160,ml,24,Success,JoiMart
592," The Indian Chai - Bloom Diwali Gift Box | Contains Rose Petals (15g), Teen Paan Rose Tea (50g) and Kama S Tea (75g) | Assorted Herbal, Black & Chai Tea in Glass Jar | Loose Leaf Tea | Diwali Gift Pack ", 599.00 ,399.00,None,None,THE INDIAN CHAI,15,g,1,Success,JoiMart
593," Schweppes 320ml (Tonic Water, Pack of 4) (Imported) ", 500.00 ,427.00, Imported ,None,SCHWEPPES,320,ml,4,Success,JoiMart
594, Dr Pepper Zero Sugar Coca Cola |Pack of 3| Imported , 600.00 ,525.00, Imported ,None,COCA COLA,,none,3,Failed,JoiMart
595," Sleepy Owl 50gm Original Premium Instant Coffee | 100% Arabica | Makes 25 Cups | Strong & Delicious Coffee | Rich & Smooth Aroma | Make Café Style Hot or Cold Coffee, Cappuccino, Espresso, Latte at Home ", 325.00 ,199.00,None,None,SLEEPY OWL,50,gm,1,Success,JoiMart
596," Tea Valley Utsah Dumdar Chai 900Gm | KADAK, MALTY, Aromatic & Strong | Unique Blend of Assam and Dooars CTC | ",230.00,230.00,None,None,TEA VALLEY,900,gm,1,Success,JoiMart
597, Alo Frut Guava + Aloevera Fruit Juice 1 L , 120.00 ,99.00,None,None,ALO FRUT,1,l,1,Success,JoiMart
598, Momsy Premium Assam Tea| Single Origin Tea| Strong and Robust Blend| Premium Chai Patti (450gm) , 499.00 ,272.00,None,None,MOMSY,450,gm,1,Success,JoiMart
599," BEVZILLA Instant Coffee Powder - 48 Sachets (Butterscotch)| Hot & Cold Coffee| Makes 48 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino ", 299.00 ,239.00,None,None,BEVZILLA,48,sachets,1,Success,JoiMart
600, CHAI POINT Instant Masala Tea | Incredibly Authentic | Masala Flavored Tea | 10 Sachets | Masala Chai | Instant Premix Tea (Pack of 1) , 199.00 ,140.00,None,None,CHAIPOINT,10,sachets,1,Success,JoiMart
601, Starbucks Vanilla Frappuccino 250 ml JST , 350.00 ,300.00,None,None,JST,250,ml,1,Success,JoiMart
602, Mountain Dew Voltage (355ml) Imported Coca Cola , 850.00 ,750.00,None,None,COCA COLA,355,ml,1,Success,JoiMart
603, Open Secret Chocolate Thandai Mix Powder - 225g - Pack of 1 , 349.00 ,279.00,None,None,OPEN SECRET,225,g,1,Success,JoiMart
604, Winola Chocolate Dressing Spread for Perfect Topping (1.3 kg) , 300.00 ,251.00,None,None,WINOLA,1.3,kg,1,Success,JoiMart
605, Davidoff Crema Intense Smooth and Rounded Instant Coffee 100 g , 650.00 ,590.00,None,None,DAVIDOFF,100,g,1,Success,JoiMart
606, Marvel Yellow Tea 250 g , 135.00 ,67.00,None,None,MARVEL,250,g,1,Success,JoiMart
607, Continental Xtra Coffee 50G Pouch | Buy 4 and Get 4 Free | 400g ," 1,400.00 ",699.00,None,None,CONTINENTAL,50,g,1,Success,JoiMart
608, GS Tea DUST 1 KG , 420.00 ,384.00,None,None,GS,1,kg,1,Success,JoiMart
609, Jivvij Samaara Jivraj CTC Premium Loose Leaf Tea Refreshing Kadak Strong Aroma Desi Chai with Goodness of Time-Tested Indian Ingredients ,649.00,649.00,None,None,JIVVIJ SAMAARA,,none,1,Failed,JoiMart
610, Octavius | KADAK Assam Tea - 1Kg (Pack of 2) | Extra Strong Assam Tea | Black Tea | Kadak Chai Patti | Loose Tea | Strong Chai | Tea Powder | Chai Patti | Taza Tea | Garden Fresh Tea | Tea 2 Kg , 600.00 ,469.00,None,None,OCTAVIUS,1,kg,2,Success,JoiMart
611, Jeju SamDaSoo Natural Mineral Water ,"2,800.00","2,800.00", Imported ,None,JEJU SAMDASOO,,none,1,Failed,JoiMart
612," C. SOMABHAI's No. 11 CTC Premium Dust Tea - 1kg, Assam Tea, Kadak Chai Patti, Strong Regular Black Tea Powder 1 kg Pack ", 520.00 ,490.00,None,None,C. SOMABHAI (QUALITY TEA),1,kg,1,Success,JoiMart
613, Octavius | Pure Green Tea Bags - 100 Pieces | All Natural | Antioxidant-rich | Improves Metabolism | Reduces Waist | Detox Green Tea Bags (2gm x 100 Bags) , 260.00 ,255.00,None,None,OCTAVIUS,2,g,1,Success,JoiMart
614, Real Fruit Power Pineapple Juice 1 L , 130.00 ,120.00,None,None,REAL,1,l,1,Success,JoiMart
615, Society Hot Lemon Premix Tea | Instant Lemon Tea | 500g Pouch , 195.00 ,176.00,None,None,SOCIETY,500,g,1,Success,JoiMart
616, Aquafina Packaged Drinking Water 500 ml ,10.00,10.00,None,None,AQUAFINA,500,ml,1,Success,JoiMart
617, Shree Guruji Kesaria Thandai Dry Fruit Syrup Sharbat (1 Litre) Pack of 1 ,550.00,550.00,None,None,SHREE GURUJI,,none,1,Failed,JoiMart
618, Tata Coffee Grand| Strong Coffee| Super Saver Pack| 200 Gm Each | Pack of 2| 400 Gm ,499.00,499.00,None,None,TATA COFFEE,200,gm,2,Success,JoiMart
619," PepsiCo ChefsNeed Pepsi Black 320ml, |Pack of 3 |Cans (Imported Product) ", 600.00 ,525.00, Imported ,None,PEPSI,320,ml,3,Success,JoiMart
620, Continental THIS Cappuccino 3 in 1 Premix Coffee| 132g Box ( 22g* 6 Sachets) | Pack of 3 , 375.00 ,369.00,None,None,CONTINENTAL,132,g,3,Success,JoiMart
621, Kahvi 100% Authentic Coffee Powder | Instant Coffee Powder | Arabica & Robasta Beans | Strong Taste & Rich Aroma I Hot & Cold Coffee I 50G Pouch x 2 , 320.00 ,200.00,None,None,KAHVI BRAND,50,g,1,Success,JoiMart
622, Goodricke Thurbo Darjeeling Tea - 250 Gm | Single Estate Whole Leaf Black Tea , 350.00 ,315.00,None,None,GOODRICKE,250,gm,1,Success,JoiMart
623," Schweppes Ginger Ale, 320 Ml |Pack of 3| Imported from Malaysia ", 600.00 ,450.00, Imported ,None,SCHWEPPES,320,ml,3,Success,JoiMart
624, Girnar Adrakh Instant Tea Premix 10 g (10 pcs) , 150.00 ,139.00,None,None,GIRNAR,10,g,1,Success,JoiMart
625, Kokan Gem Kokum Syrup 1 L , 180.00 ,90.00,None,None,KOKAN GEM,1,l,1,Success,JoiMart
626, GS Tea GREEN 100 GM , 100.00 ,90.00,None,None,GS,100,gm,1,Success,JoiMart
627, Lipton Pure & Light Green Tea Bags 100 pcs , 625.00 ,581.00,None,None,LIPTON,100,pcs,1,Success,JoiMart
628, Black & White Ginger Ale Non alcoholic Infused with Natural Flavoured Drink Can Carbonated Beverage 330 ml Pack of 2 , 200.00 ,160.00,None,None,BLACK & WHITE,330,ml,2,Success,JoiMart
629," Davidoff Expresso Intense Coffee, 90 Gm ", 650.00 ,600.00, Imported ,None,DAVIDOFF,90,gm,1,Success,JoiMart
630," Monster Ultra Energy Drink Zero Sugar, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER,500,ml,2,Success,JoiMart
631," Skippi Desi Flavour of Ice Pops, Kala Khatta, Rose, Jaljeera, Imli, Chilli Guava, Aam Panna ( 2 sets of 6 Indian flavours, 12 Ice pops X 70ml each) ", 240.00 ,180.00,None,None,SKIPPI ICE POPS,70,ml,1,Success,JoiMart
632, Society Tea Leaf Tea 250g Pouch ,290.00,290.00,None,None,SOCIETY,250,g,1,Success,JoiMart
633," Mtn Dew, Major Melon 355 Ml Imported Coca Cola ", 850.00 ,750.00,None,None,COCA COLA,355,ml,1,Success,JoiMart
634, Wagh Bakri | MiliKadak DanedarTea |Strong LeafTea | 250G Each | Pack of 4 |1K + Green Elaichi 25G , 570.00 ,510.00,None,None,WAGH BAKRI,250,g,4,Success,JoiMart
635," Sleepy Owl 50gm French Vanilla Premium Instant Coffee | 100% Arabica | Makes 25 Cups | Sweet & Mellow Flavoured Coffee | Make Café Style Hot or Cold Coffee, Cappuccino, Espresso, Latte at Home ", 325.00 ,199.00,None,None,SLEEPY OWL,50,gm,1,Success,JoiMart
636, Hill Bagan Elaichi CTC Tea Refreshing Flavour Real & Aroma 250gm (Cardamom) , 250.00 ,215.00,None,None,"HILL BAGAN- ""TASTE OF QUALITY""",250,gm,1,Success,JoiMart
637, SENSO Tea Premix Ginger Preservatives Free (10 sachets) , 140.00 ,100.00,None,None,SENSO,10,sachets,1,Success,JoiMart
638, Dhopabor Premium Tea -500 g (2 x 250g Value Offer Packs) | High quality Assam CTC Chai| , 194.00 ,188.00,None,None,DHOPABOR,500,g,1,Success,JoiMart
639, Mogu Mogu Mango Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU,300,ml,6,Success,JoiMart
640, Rage Coffee Combo Pack of 2 Flavoured Instant Coffee - 50 gms each of Irish Hazelnut & Dark Chocolate , 698.00 ,299.00,None,None,RAGE COFFEE,50,g,2,Success,JoiMart
641," Cambridge Tea Party Slim 30 Tea Bags, Hibiscus Clove Orange Rose Turmeric Cinnamon Tulsi Green Tea ", 225.00 ,199.00,None,None,CAMBRIDGE TEA PARTY,30,tea bags,1,Success,JoiMart
642, Lipton After Lunch Ginger Green Tea Bags 1.8 g (25 pcs) , 190.00 ,175.00,None,None,LIPTON,1.8,g,1,Success,JoiMart
643," Nescafe Gold Blend Coffee Imported , 50 Gm ", 398.50 ,349.00, Imported ,None,NESCAFE,50,gm,1,Success,JoiMart
644, Maharani Premium Tea 1KG - Assam Leaf Tea , 470.00 ,403.00,None,None,BANSAL KI MASHHUR MAHARANI,1,kg,1,Success,JoiMart
645, Jindal Cocoa Cocoa Powder 100 gms (Pack of 2) , 180.00 ,175.00,None,None,JINDAL COCOA,100,gms,2,Success,JoiMart
646, KANGEN DAILY WATER INTAKE BOTTLE 500 ML (PACK OF 24) , 960.00 ,940.00,None,None,KANGEN,500,ml,24,Success,JoiMart
647, Leeford Herbal Infusion Detox Desi Kahwa Green Tea For Weight Loss - with Antioxidants and Nutrients (25 Infusion Tea Bags) , 250.00 ,203.00,None,None,LEEFORD,,none,1,Failed,JoiMart
648, JAIN SHIKANJI ,150.00,150.00,None,None,INSTANT JAIN SHIKANJI,,none,1,Failed,JoiMart
649," The Pahadi Story Masala Chai Loose Leaf 175g, Premium Assam Masala Tea, 100% Natural Ingredients Infused With Premium Black CTC, Ginger, Clove, Cinnamon, Cardamom, Black Pepper ", 349.00 ,314.00,None,None,THE PAHADI STORY,175,g,1,Success,JoiMart
650, Society Leaf & Masala Tea 500gm Combo , 610.00 ,580.00,None,None,SOCIETY,500,gm,1,Success,JoiMart
651, Hitkary Rose Sharbat Syrup 750 ml , 180.00 ,157.00,None,None,HITKARY PHARMACY,750,ml,1,Success,JoiMart
652, Shree Royal Premium leaf tea| Black Tea| pack of 1kg |Assam leaf tea , 550.00 ,390.00,None,None,SHREE ROYAL,1,kg,1,Success,JoiMart
653, NATTFRU Kiwi Fruit Juice | Immunity Booster | Vitamin C | No Added Color or Preservatives - Only 100% Fruit , 199.00 ,197.00,None,None,NATTFRU,,none,1,Failed,JoiMart
654, 9am Corn Flour Pack of 2 (Each - 1kg) , 280.00 ,252.00,None,None,9 AM,1,kg,2,Success,JoiMart
655," Nutrovally Chamomile Herbal Tea | 100% Natural Whole Leaf ,Stress Relief ,Relaxing, & Good Sleep, | Tea Bags 25 pcs ", 249.00 ,189.00,None,None,NUTROVALLY,25,pcs,1,Success,JoiMart
656, DALMIA GOLD 250GM POUCH PACK OF 4 , 468.00 ,445.00,None,None,DALMIA GOLD,250,gm,4,Success,JoiMart
657, Continental Speciale Coffee 50 g , 200.00 ,100.00,None,None,CONTINENTAL,50,g,1,Success,JoiMart
658, HORLICKS Protein Plus Chocolate Flavour 400 Gram Jar , 750.00 ,620.00,None,None,HORLICKS,400,gram,1,Success,JoiMart
659," TEA VALLEY Gold, Royal and Classic Tea Combo 100 Percent Assam and Dooars CTC Tea with Aromatic Long Leaf, 250 g Each (pack of 3) ", 400.00 ,350.00,None,None,TEA VALLEY,250,g,3,Success,JoiMart
660," Rage Coffee Silk Blend Assorted Sachets | Pack of 30 | Rich & Bold Instant Coffee Flavour | Espresso, Cappuccino, Latte | Premium Bold & Smooth (10 Sachets Each Flavours) ",179.00,179.00,None,None,RAGE COFFEE,10,sachets,30,Success,JoiMart
661, Continental Hazelnut Flavoured Instant Coffee 50g Jar | BUY 1 + GET 1 FREE | 100% Premium Freeze Dried Coffee , 450.00 ,199.00,None,None,CONTINENTAL,50,g,1,Success,JoiMart
662, Continental Speciale Instant Coffee Powder 50g*4 | BUY 1 + GET 1 FREE | 100% Pure Coffee ," 1,600.00 ",799.00,None,None,CONTINENTAL,50,g,1,Success,JoiMart
663," Drink Masti Enjoy Masti Masti Agar Agar Powder for Jelly, [ China Grass] for kids and teens| Flavoured powder for milk-40gm "," 1,000.00 ",220.00,None,None,DRINK MASTI ENJOY MASTI MASTI,40,gm,1,Success,JoiMart
664, Redbull Plus Energy Drink 250ml Sugar Free Imported JST , 200.00 ,180.00,None,None,JST,250,ml,1,Success,JoiMart
665, Country Bean Hazelnut Coffee 50g - No Added Sugar , 325.00 ,249.00,None,None,COUNTRY BEAN,50,g,1,Success,JoiMart
666," Christopher Cocoa Assorted Cake Sprinkles Dark Chocolate Chips 50g, White Chocolate Chips 50g, Rainbow Chocolate sprinkles 30g (Snack, Topping Ice Cream, Cakes, Baking) ", 249.00 ,123.00,None,None,CHRISTOPHER COCOA,50,g,1,Success,JoiMart
667," MOJOCO Refreshing Coconut Water - Vital Minerals, | Real Tender Coconut Water - 200 ML (Pack of 6) ", 360.00 ,299.00,None,None,MOJOCO,200,ml,6,Success,JoiMart
668, Mr. Fresh Coco 100 % Tender Coconut Water Coconut Water || Pack of 48||No Added Flavors||200 ml Each ," 2,400.00 ","1,608.00",None,None,MR. FRESH,200,ml,48,Success,JoiMart
669," Manama Cherry Fruit Flavoured Syrup, Mixer for Mocktails and Cocktails 750ml (Pack of 1) ",340.00,340.00,None,None,MANAMA,750,ml,1,Success,JoiMart
670," C. SOMABHAI's No. 10 Premium CTC Leaf Tea - 1kg, Assam Black Losse Leaf Tea ", 560.00 ,525.00,None,None,C. SOMABHAI (QUALITY TEA),1,kg,1,Success,JoiMart
671," First Flavour Tea Premium Assam Black Loose CTC/Dust Tea, 500Gm Pouch - Strong, Aromatic & Rich | Black Assam CTC Dust Tea | Premium Kadak Chai Patti (Pack of 1) ", 190.00 ,185.00,None,None,FIRST FLAVOUR,500,gm,1,Success,JoiMart
672," Gusto Foods Green Lime Juice Concentrate, 600 Ml (Pack Of 3) ", 267.00 ,199.00,None,None,GUSTO FOODS,600,ml,3,Success,JoiMart
673, Mojoco Malai Nata De Coco Tender Coconut Water 2000 Ml , 70.00 ,65.00,None,None,MOJOCO,2000,ml,1,Success,JoiMart
674," Ogreeny Red Wine Vinegar Organic Non Alcoholic Drink, 750 ml (Pack Of 1) ", 899.00 ,273.00,None,None,OGREENY,750,ml,1,Success,JoiMart
675," AACTUALA Aloe Vera Coconut Water Fruit Juice With Kiwi - 200ml, Pack of 6 (6 x 0.2 L) ", 399.00 ,289.00,None,None,AACTUALA,200,ml,6,Success,JoiMart
676," Rage Coffee Silk Blend Classic 50 GMs | 100% Pure Coffee | Premium, Bold & Smooth ", 165.00 ,149.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
677," Granules n Beans Assorted Chai Cardamom, Ginger, Lemongrass Ginger, Masala Instant Tea Premix 10 Sachet x 14g ", 160.00 ,144.00,None,None,GRANULES N BEANS,14,g,1,Success,JoiMart
678, Weikfield Drinking Chocolate Powder 100 g , 75.00 ,65.00,None,None,WEIKFIELD,100,g,1,Success,JoiMart
679, G.M.’S TULSI TEA | Kadak Chai | Brokens - Dana Tea | Black Tea | CTC Tea | Kadak Taste of Gujarat | Aromatic Blend For Gujarati Chai Lovers 1 kg ,380.00,380.00,None,None,G.M.’S TULSI TEA,1,kg,1,Success,JoiMart
680," Urban Platter Canadian Cranberry Juice, 1 Litre "," 1,750.00 ","1,700.00",None,None,URBAN PLATTER,,none,1,Failed,JoiMart
681, Shunya Fizz Classic Cola | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Ashwagandha & Vitamin C | Pack of 12 (300 ml X 12) , 720.00 ,616.00,None,None,SHUNYA,300,ml,12,Success,JoiMart
682," NATURUP Tender Coconut Water Powder Mix (240g),( Pack of 20) Nariyal Pani ", 400.00 ,398.00,None,None,NATURUP,240,g,20,Success,JoiMart
683," Colombian Brew Hazelnut Instant Coffee Powder, No Sugar Vegan, 1kg Hotel Pack "," 3,500.00 ","1,399.00",None,None,COLOMBIAN BREW,1,kg,1,Success,JoiMart
684, Lipton Darjeeling Leaf Tea 500 g , 970.00 ,902.00,None,None,LIPTON,500,g,1,Success,JoiMart
685, Protinex Creamy Vanilla 250 g , 445.00 ,410.00,None,None,PROTINEX,250,g,1,Success,JoiMart
686, Open Secret Shake Mix Thadai Combo - Chocolate and Kesar Badam , 698.00 ,628.00,None,None,OPEN SECRET,,none,1,Failed,JoiMart
687, MURALIS - 100% Pure Filter Coffee Powder | 400 gms |Pack of 2 | Traditional South Indian Coffee , 259.00 ,249.00,None,None,MURALIS,400,gms,2,Success,JoiMart
688, Mogu Mogu Pineapple Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU,300,ml,6,Success,JoiMart
689," Dhampur Green Mocktail Syrup Combo| Pina Colada, Fresh mint, Blue Curacao Pack of 3 - 900ml , Each - 300ml ", 405.00 ,385.00,None,None,DHAMPUR GREEN,900,ml,3,Success,JoiMart
690, Octavius Gold Tea CTC Chai - 1 Kg , 590.00 ,375.00,None,None,OCTAVIUS,1,kg,1,Success,JoiMart
691," organic forest Spearmint Tea for PCOD and PCOS, Helps balancing Hormones (100 grams) Unflavored Herbal Tea Pouch (100 g) ", 340.00 ,180.00,None,None,ORGANIC FOREST,100,grams,1,Success,JoiMart
692, Organic Life Apple Cider Vinegar With Mother Raw & Unfiltered (1000 ML) , 998.00 ,399.00,None,None,ORGANIC LIFE,1000,ml,1,Success,JoiMart
693," Sri Sri Tattva Wheat Grass Juice - Daily Fitness Essential, 1000ml ", 320.00 ,288.00,None,None,SRI SRI TATTVA SHUDDHTA KA NAAM,1000,ml,1,Success,JoiMart
694, Schweppes Soda Water 300 ml , 60.00 ,55.00,None,None,SCHWEPPES,300,ml,1,Success,JoiMart
695," Colombian Brew Arabica Espresso Filter Coffee Powder, Roast & Ground Strong, 1kg ", 999.00 ,899.00,None,None,COLOMBIANBREWCOFFEE,1,kg,1,Success,JoiMart
696," DORJE TEAS Darjeeling Green Tea, Organic Whole Loose Leaf, Monsoon Harvest Tea Leaves (Pack of 1, 100 Gram) ", 249.00 ,124.00,None,None,DORJE TEAS,100,gram,1,Success,JoiMart
697, Kokan Raj Kairi Panna Juice 1 L , 170.00 ,85.00,None,None,KOKAN RAJ,1,l,1,Success,JoiMart
698," Electrorush ORS Apple Flavoured ORS Ready to Drink, Oral Rehydration for Instant Energy, Pack of 6 ",176.00,176.00,None,None,ELECTRORUSH,,none,6,Failed,JoiMart
699, Sharbat E Jannat Combo Pack of 2 (Rose 750ml + Rose 750ml) , 280.00 ,250.00,None,None,9 AM,750,ml,2,Success,JoiMart
700, Castillo De Salobrena Red Grape And White Wine100% Non Alcohol Fruit Wine 1 Liter Celebration Drink , 999.00 ,849.00, Imported ,None,CASTILLO DE SALOBRENA,1,liter,1,Success,JoiMart
701," BEVZILLA Instant Coffee Powder - 48 Sachets (French Vanilla)| Hot & Cold Coffee| Makes 48 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino ", 299.00 ,239.00,None,None,BEVZILLA,48,sachets,1,Success,JoiMart
