,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
621, Kahvi 100% Authentic Coffee Powder | Instant Coffee Powder | Arabica & Robasta Beans | Strong Taste & Rich Aroma I Hot & Cold Coffee I 50G Pouch x 2 , 320.00 ,200.00,None,None,KAHVI BRAND
622, Goodricke Thurbo Darjeeling Tea - 250 Gm | Single Estate Whole Leaf Black Tea , 350.00 ,315.00,None,None,GOODRICKE
623," Schweppes Ginger Ale, 320 Ml |Pack of 3| Imported from Malaysia ", 600.00 ,450.00, Imported ,None,SCHWEPPES
624, Girnar Adrakh Instant Tea Premix 10 g (10 pcs) , 150.00 ,139.00,None,None,GIRNAR
625, Kokan Gem Kokum Syrup 1 L , 180.00 ,90.00,None,None,KOKAN GEM
626, GS Tea GREEN 100 GM , 100.00 ,90.00,None,None,GS
627, Lipton Pure & Light Green Tea Bags 100 pcs , 625.00 ,581.00,None,None,LIPTON
628, Black & White Ginger Ale Non alcoholic Infused with Natural Flavoured Drink Can Carbonated Beverage 330 ml Pack of 2 , 200.00 ,160.00,None,None,BLACK & WHITE
629," Davidoff Expresso Intense Coffee, 90 Gm ", 650.00 ,600.00, Imported ,None,DAVIDOFF
630," Monster Ultra Energy Drink Zero Sugar, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER
631," Skippi Desi Flavour of Ice Pops, Kala Khatta, Rose, Jaljeera, Imli, Chilli Guava, Aam Panna ( 2 sets of 6 Indian flavours, 12 Ice pops X 70ml each) ", 240.00 ,180.00,None,None,SKIPPI ICE POPS
632, Society Tea Leaf Tea 250g Pouch ,290.00,290.00,None,None,SOCIETY
633," Mtn Dew, Major Melon 355 Ml Imported Coca Cola ", 850.00 ,750.00,None,None,COCA COLA
634, Wagh Bakri | MiliKadak DanedarTea |Strong LeafTea | 250G Each | Pack of 4 |1K + Green Elaichi 25G , 570.00 ,510.00,None,None,WAGH BAKRI
635," Sleepy Owl 50gm French Vanilla Premium Instant Coffee | 100% Arabica | Makes 25 Cups | Sweet & Mellow Flavoured Coffee | Make Café Style Hot or Cold Coffee, Cappuccino, Espresso, Latte at Home ", 325.00 ,199.00,None,None,SLEEPY OWL
636, Hill Bagan Elaichi CTC Tea Refreshing Flavour Real & Aroma 250gm (Cardamom) , 250.00 ,215.00,None,None,"HILL BAGAN- ""TASTE OF QUALITY"""
637, SENSO Tea Premix Ginger Preservatives Free (10 sachets) , 140.00 ,100.00,None,None,SENSO
638, Dhopabor Premium Tea -500 g (2 x 250g Value Offer Packs) | High quality Assam CTC Chai| , 194.00 ,188.00,None,None,DHOPABOR
639, Mogu Mogu Mango Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU
640, Rage Coffee Combo Pack of 2 Flavoured Instant Coffee - 50 gms each of Irish Hazelnut & Dark Chocolate , 698.00 ,299.00,None,None,RAGE COFFEE
641," Cambridge Tea Party Slim 30 Tea Bags, Hibiscus Clove Orange Rose Turmeric Cinnamon Tulsi Green Tea ", 225.00 ,199.00,None,None,CAMBRIDGE TEA PARTY
642, Lipton After Lunch Ginger Green Tea Bags 1.8 g (25 pcs) , 190.00 ,175.00,None,None,LIPTON
643," Nescafe Gold Blend Coffee Imported , 50 Gm ", 398.50 ,349.00, Imported ,None,NESCAFE
644, Maharani Premium Tea 1KG - Assam Leaf Tea , 470.00 ,403.00,None,None,BANSAL KI MASHHUR MAHARANI
645, Jindal Cocoa Cocoa Powder 100 gms (Pack of 2) , 180.00 ,175.00,None,None,JINDAL COCOA
646, KANGEN DAILY WATER INTAKE BOTTLE 500 ML (PACK OF 24) , 960.00 ,940.00,None,None,KANGEN
647, Leeford Herbal Infusion Detox Desi Kahwa Green Tea For Weight Loss - with Antioxidants and Nutrients (25 Infusion Tea Bags) , 250.00 ,203.00,None,None,LEEFORD
648, JAIN SHIKANJI ,150.00,150.00,None,None,INSTANT JAIN SHIKANJI
649," The Pahadi Story Masala Chai Loose Leaf 175g, Premium Assam Masala Tea, 100% Natural Ingredients Infused With Premium Black CTC, Ginger, Clove, Cinnamon, Cardamom, Black Pepper ", 349.00 ,314.00,None,None,THE PAHADI STORY
650, Society Leaf & Masala Tea 500gm Combo , 610.00 ,580.00,None,None,SOCIETY
651, Hitkary Rose Sharbat Syrup 750 ml , 180.00 ,157.00,None,None,HITKARY PHARMACY
652, Shree Royal Premium leaf tea| Black Tea| pack of 1kg |Assam leaf tea , 550.00 ,390.00,None,None,SHREE ROYAL
653, NATTFRU Kiwi Fruit Juice | Immunity Booster | Vitamin C | No Added Color or Preservatives - Only 100% Fruit , 199.00 ,197.00,None,None,NATTFRU
654, 9am Corn Flour Pack of 2 (Each - 1kg) , 280.00 ,252.00,None,None,9 AM
655," Nutrovally Chamomile Herbal Tea | 100% Natural Whole Leaf ,Stress Relief ,Relaxing, & Good Sleep, | Tea Bags 25 pcs ", 249.00 ,189.00,None,None,NUTROVALLY
656, DALMIA GOLD 250GM POUCH PACK OF 4 , 468.00 ,445.00,None,None,DALMIA GOLD
657, Continental Speciale Coffee 50 g , 200.00 ,100.00,None,None,CONTINENTAL
658, HORLICKS Protein Plus Chocolate Flavour 400 Gram Jar , 750.00 ,620.00,None,None,HORLICKS
659," TEA VALLEY Gold, Royal and Classic Tea Combo 100 Percent Assam and Dooars CTC Tea with Aromatic Long Leaf, 250 g Each (pack of 3) ", 400.00 ,350.00,None,None,TEA VALLEY
660," Rage Coffee Silk Blend Assorted Sachets | Pack of 30 | Rich & Bold Instant Coffee Flavour | Espresso, Cappuccino, Latte | Premium Bold & Smooth (10 Sachets Each Flavours) ",179.00,179.00,None,None,RAGE COFFEE
661, Continental Hazelnut Flavoured Instant Coffee 50g Jar | BUY 1 + GET 1 FREE | 100% Premium Freeze Dried Coffee , 450.00 ,199.00,None,None,CONTINENTAL
662, Continental Speciale Instant Coffee Powder 50g*4 | BUY 1 + GET 1 FREE | 100% Pure Coffee ," 1,600.00 ",799.00,None,None,CONTINENTAL
663," Drink Masti Enjoy Masti Masti Agar Agar Powder for Jelly, [ China Grass] for kids and teens| Flavoured powder for milk-40gm "," 1,000.00 ",220.00,None,None,DRINK MASTI ENJOY MASTI MASTI
664, Redbull Plus Energy Drink 250ml Sugar Free Imported JST , 200.00 ,180.00,None,None,JST
665, Country Bean Hazelnut Coffee 50g - No Added Sugar , 325.00 ,249.00,None,None,COUNTRY BEAN
666," Christopher Cocoa Assorted Cake Sprinkles Dark Chocolate Chips 50g, White Chocolate Chips 50g, Rainbow Chocolate sprinkles 30g (Snack, Topping Ice Cream, Cakes, Baking) ", 249.00 ,123.00,None,None,CHRISTOPHER COCOA
667," MOJOCO Refreshing Coconut Water - Vital Minerals, | Real Tender Coconut Water - 200 ML (Pack of 6) ", 360.00 ,299.00,None,None,MOJOCO
668, Mr. Fresh Coco 100 % Tender Coconut Water Coconut Water || Pack of 48||No Added Flavors||200 ml Each ," 2,400.00 ","1,608.00",None,None,MR. FRESH
669," Manama Cherry Fruit Flavoured Syrup, Mixer for Mocktails and Cocktails 750ml (Pack of 1) ",340.00,340.00,None,None,MANAMA
670," C. SOMABHAI's No. 10 Premium CTC Leaf Tea - 1kg, Assam Black Losse Leaf Tea ", 560.00 ,525.00,None,None,C. SOMABHAI (QUALITY TEA)
671," First Flavour Tea Premium Assam Black Loose CTC/Dust Tea, 500Gm Pouch - Strong, Aromatic & Rich | Black Assam CTC Dust Tea | Premium Kadak Chai Patti (Pack of 1) ", 190.00 ,185.00,None,None,FIRST FLAVOUR
672," Gusto Foods Green Lime Juice Concentrate, 600 Ml (Pack Of 3) ", 267.00 ,199.00,None,None,GUSTO FOODS
673, Mojoco Malai Nata De Coco Tender Coconut Water 2000 Ml , 70.00 ,65.00,None,None,MOJOCO
674," Ogreeny Red Wine Vinegar Organic Non Alcoholic Drink, 750 ml (Pack Of 1) ", 899.00 ,273.00,None,None,OGREENY
675," AACTUALA Aloe Vera Coconut Water Fruit Juice With Kiwi - 200ml, Pack of 6 (6 x 0.2 L) ", 399.00 ,289.00,None,None,AACTUALA
676," Rage Coffee Silk Blend Classic 50 GMs | 100% Pure Coffee | Premium, Bold & Smooth ", 165.00 ,149.00,None,None,RAGE COFFEE
677," Granules n Beans Assorted Chai Cardamom, Ginger, Lemongrass Ginger, Masala Instant Tea Premix 10 Sachet x 14g ", 160.00 ,144.00,None,None,GRANULES N BEANS
678, Weikfield Drinking Chocolate Powder 100 g , 75.00 ,65.00,None,None,WEIKFIELD
679, G.M.’S TULSI TEA | Kadak Chai | Brokens - Dana Tea | Black Tea | CTC Tea | Kadak Taste of Gujarat | Aromatic Blend For Gujarati Chai Lovers 1 kg ,380.00,380.00,None,None,G.M.’S TULSI TEA
680," Urban Platter Canadian Cranberry Juice, 1 Litre "," 1,750.00 ","1,700.00",None,None,URBAN PLATTER
681, Shunya Fizz Classic Cola | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Ashwagandha & Vitamin C | Pack of 12 (300 ml X 12) , 720.00 ,616.00,None,None,SHUNYA
682," NATURUP Tender Coconut Water Powder Mix (240g),( Pack of 20) Nariyal Pani ", 400.00 ,398.00,None,None,NATURUP
683," Colombian Brew Hazelnut Instant Coffee Powder, No Sugar Vegan, 1kg Hotel Pack "," 3,500.00 ","1,399.00",None,None,COLOMBIAN BREW
684, Lipton Darjeeling Leaf Tea 500 g , 970.00 ,902.00,None,None,LIPTON
685, Protinex Creamy Vanilla 250 g , 445.00 ,410.00,None,None,PROTINEX
686, Open Secret Shake Mix Thadai Combo - Chocolate and Kesar Badam , 698.00 ,628.00,None,None,OPEN SECRET
687, MURALIS - 100% Pure Filter Coffee Powder | 400 gms |Pack of 2 | Traditional South Indian Coffee , 259.00 ,249.00,None,None,MURALIS
688, Mogu Mogu Pineapple Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU
689," Dhampur Green Mocktail Syrup Combo| Pina Colada, Fresh mint, Blue Curacao Pack of 3 - 900ml , Each - 300ml ", 405.00 ,385.00,None,None,DHAMPUR GREEN
690, Octavius Gold Tea CTC Chai - 1 Kg , 590.00 ,375.00,None,None,OCTAVIUS
691," organic forest Spearmint Tea for PCOD and PCOS, Helps balancing Hormones (100 grams) Unflavored Herbal Tea Pouch (100 g) ", 340.00 ,180.00,None,None,ORGANIC FOREST
692, Organic Life Apple Cider Vinegar With Mother Raw & Unfiltered (1000 ML) , 998.00 ,399.00,None,None,ORGANIC LIFE
693," Sri Sri Tattva Wheat Grass Juice - Daily Fitness Essential, 1000ml ", 320.00 ,288.00,None,None,SRI SRI TATTVA SHUDDHTA KA NAAM
694, Schweppes Soda Water 300 ml , 60.00 ,55.00,None,None,SCHWEPPES
695," Colombian Brew Arabica Espresso Filter Coffee Powder, Roast & Ground Strong, 1kg ", 999.00 ,899.00,None,None,COLOMBIANBREWCOFFEE
696," DORJE TEAS Darjeeling Green Tea, Organic Whole Loose Leaf, Monsoon Harvest Tea Leaves (Pack of 1, 100 Gram) ", 249.00 ,124.00,None,None,DORJE TEAS
697, Kokan Raj Kairi Panna Juice 1 L , 170.00 ,85.00,None,None,KOKAN RAJ
698," Electrorush ORS Apple Flavoured ORS Ready to Drink, Oral Rehydration for Instant Energy, Pack of 6 ",176.00,176.00,None,None,ELECTRORUSH
699, Sharbat E Jannat Combo Pack of 2 (Rose 750ml + Rose 750ml) , 280.00 ,250.00,None,None,9 AM
700, Castillo De Salobrena Red Grape And White Wine100% Non Alcohol Fruit Wine 1 Liter Celebration Drink , 999.00 ,849.00, Imported ,None,CASTILLO DE SALOBRENA
701," BEVZILLA Instant Coffee Powder - 48 Sachets (French Vanilla)| Hot & Cold Coffee| Makes 48 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino ", 299.00 ,239.00,None,None,BEVZILLA
702, NutroVally_Green Tea With Lemon Honey Flavored | Premium & Detox Refreshing Tea | Tea Bags 100 PCS , 996.00 ,419.00,None,None,NUTROVALLY
703, Bevzilla's Assorted 50 GM *4 Instant Coffee Powder Jars Gift Box with free Cafe glass ," 2,699.00 ",459.00,None,None,BEVZILLA
704," Kokozo Mango Juice Drink With Nata De Coco, 300 Ml (Pack Of 6) ", 900.00 ,719.00, Imported ,None,KOKOZO
705, Open Secret Kesar Badam Thandai Shake Mix - Pack of 2 , 698.00 ,558.00,None,None,OPEN SECRET
706," Gopaljee Thandai with badam, Pista, elaichi 500g ", 275.00 ,259.00,None,None,GOPALJEE
707," Christopher Cocoa Instant Active Dry Yeast 100g (Bake Bread, Cake, Pizza, Dough) ", 249.00 ,123.00,None,None,CHRISTOPHER COCOA
708, Wagh Bakri Premium Leaf Tea 500 Gm + 50 Gm Black Papper , 640.00 ,635.00,None,None,WAGH BAKRI
709," PII ELECTROLYTE Orange Liquid, 200ml, ORS Ready To Drink Oral Rehydration (Pack of 15) ", 570.00 ,423.00,None,None,PII===ELECTROLYTE
710, Black & White Ginger Ale Non alcoholic Infused with Natural Flavoured Drink Can Carbonated Beverage 330 ml Pack of 24 ," 2,400.00 ","1,599.00",None,None,BLACK & WHITE
711, Rage Coffee Combo - Instant Coffee with Free Frother | Original Blend 50 gms | Frothy Coffee At Home | Black Coffee or Cafe Style Coffee | Made Using 100% Arabica Coffee Beans , 749.00 ,399.00,None,None,RAGE COFFEE
712, Shevades Products Omkar Products Kokum Syrup 500ml , 220.00 ,209.00,None,None,SHEVADES PRODUCTS
713," Nescafe Gold Imported, 50 Gm ", 398.75 ,321.00, Imported ,None,NESCAFE
714, Insta Bytes Tulsi Adrak Chai Masala Tea Masala Full of Aroma and great taste (100 Gram) , 399.00 ,199.00,None,None,ASHDEEP'S INSTA BYTES EASY COOK
715, Raw Pressery Basics Valencia Orange Juice 250 ml , 120.00 ,111.00,None,None,RAW PRESSERY
716," Monster Energy Can, 500ml JST ", 400.00 ,274.00,None,None,JST
717, Bambino Instant Badam Treatt Mix Each 200g X Pack of 2 (400 Gms) , 210.00 ,195.00,None,None,BAMBINO
718, DABUR Shilajit Double Gold 10 Capsules for Stamina and Rejuvenation ,350.00,350.00,None,None,DABUR
719," First Flavour Tea Premium Assam Black Loose CTC/Dust Tea, 1 KG Pouch - Strong, Aromatic & Rich | Black Assam CTC Dust Tea | Premium Kadak Chai Patti (Pack of 1Kg*5) "," 2,200.00 ","1,430.00",None,None,FIRST FLAVOUR
720, MINTRI TEA Classic CTC Chai| Jyoti Pure Indian Tea 2.5 kg Jar , 750.00 ,699.00,None,None,MINTRI TEA
721, MOJOCO - Tender Coconut Water (27x200ml) | Pure and Raw Coconut Water | Enriched with Vitamins , 810.00 ,656.00,None,None,MOJOCO
722," Monster Energy Juice Monster Khaotic Tropical Orange, Energy + Juice, Energy Drink, (Pack of 4) JST "," 1,000.00 ",800.00,None,None,JST
723, Dabur Glucose-D Original 200 g , 70.00 ,60.00,None,None,DABUR
724," D'aromas Instant Pure Coffee Powder without chicory 100g|Ideal for Office,Home,Café,Restaurant,Hotel ", 400.00 ,298.00,None,None,D'AROMAS
725, Leeford Lemon & Honey Green Tea for Weight Loss - with Antioxidants and Nutrients (25 Tea Bags) , 250.00 ,203.00,None,None,LEEFORD
726," Alkalen Water-Based Electrolyte Drink Ph Alkaline 8.5 To 9.5, 1 L (Pack Of 12) ", 720.00 ,699.00,None,None,ALKALEN
727, VEGAN - Back To Our Artisanal Roots JUNIORS HEALTH MIX 250 GRAMS / MILLET CHILDREN FOOD , 599.00 ,199.00,None,None,VEGAN - BACK TO OUR ARTISANAL ROOTS
728, TEA POWDER ," 14,500.00 ","11,000.00",None,None,GREEN LEAVES INTERNATIONAL
729," TEA VALLEY Royal CTC Tea Premium Blend of Assam and Dooars Tea Strong, Malty, Aromatic and Rich Taste, 1 kg ", 510.00 ,420.00,None,None,TEA VALLEY
730," Davidoff Espresso 57 Dark and Chocolatey Instant Coffe Jar, 100g (Pack of 1) ", 650.00 ,598.00,None,None,DAVIDOFF
731, MINTRI TEA Classic CTC Chai| Jyoti Pure Indian Tea 1kg (500gms x 2 packs) , 310.00 ,299.00,None,None,MINTRI TEA
732, Monster Energy Assault Imported , 385.00 ,310.00, Imported ,None,IMPORTED
733, MindBrew Premium Tea| Tea 1 Kg| Assam Tea 1kg| 1 Kg Tea Pouch , 999.00 ,350.00,None,None,MINDBREW
734," Colombian Brew Vanilla Instant Coffee Powder Sachets, Pack of 180 ",360.00,360.00,None,None,COLOMBIAN BREW
735," Colombian Brew High Caffeine Espresso Instant Coffee Powder, Strong, 50g ", 199.00 ,197.00,None,None,COLOMBIAN BREW
736," Prime Blue Rasberry, 500 Ml Imported "," 1,350.00 ",600.00, Imported ,None,IMPORTED
737, Continental Malgudi Filter Coffee Decoction Liquid 10ml Sachets | Each Box - 5 Sachets| Pack of 6 | Strong South Indian Instant Filter Coffee , 300.00 ,299.00,None,None,CONTINENTAL
738, Organic Hibiscus Tea Bags - 40 Eco-friendly Hibiscus Tea Bag in Resealable pouch by The Tea Trove , 347.00 ,204.00,None,None,THE TEA TROVE
739, Evocus Black Alkaline Drink | PACK OF 12 (500 mL each) | 8+ pH | Infused with Essential Minerals ," 1,200.00 ","1,020.00",None,None,EVOCUS
740, Farm Hots Kokumrut syrup 1000ML , 450.00 ,209.00,None,None,FARM HOTS
741, Paras Strong Red Cutting Tea , 180.00 ,160.00,None,None,PARAS TEA
742, Rage Coffee Combo Pack of 3 - Butterscotch Delight & Vanilla Bubblegum & Mint Mocha Flavoured Instant Crystal Coffee 50 Gms Each ," 1,047.00 ",399.00,None,None,RAGE COFFEE
743, OLD JAMAICA Ginger Beer 330ml pack of 4 imported ," 1,350.00 ","1,060.00",None,None,IMPORTED
744, Pure Chamomile Tea , 600.00 ,235.00,None,None,NAVVAYD
745," Aquatein Pro 21G Ready To Drink Protein Water With 6G Bcaa And 4G Glutamine, Orange, Strawberry, Green Apple, Mixed Berry (Pack Of 24) "," 3,600.00 ","2,448.00",None,None,AQUATEIN
746," Kokozo Nata De Coco Assorted Flavour Family Pack, 300 Ml (Pack Of 6) ", 900.00 ,719.00, Imported ,None,KOKOZO
747," Bevzilla 200 Gram 100% Arabica Instant(Premium French Vanilla) | Make 100 Cups | Espresso, Latte & Cappucino| Hot & Cold Coffee | Unbreakable Jar ", 999.00 ,365.00,None,None,BEVZILLA
748," Nescafe Nesecafe Matinal, 200 Gm ", 660.00 ,532.00, Imported ,None,NESCAFE
749, Davidoff Espresso 57 Dark & Chocolatey Instant Coffee 100 gm Glass Jar ,650.00,650.00,None,None,DAVIDOFF
750, SENSO Tea Premix Cardamom Preservatives Free 14 g (10 sachets) , 140.00 ,100.00,None,None,SENSO
751," Cambridge Tea Party Rejuvenate 30 Tea Bags, Ashwagandha Chamomile Ginger Lemon Mint Tulsi Green Tea ", 225.00 ,135.00,None,None,CAMBRIDGE TEA PARTY
752," Colombian Brew Instant Coffee Powder, 60-40 South Indian Quick Filter, 200g ", 349.00 ,247.00,None,None,COLOMBIAN BREW
753, Cloud 9 Golden Jeera| Jeera Soft Drink| 300 ml Pack of 24 [Price Including Courier Charges] ,556.00,556.00,None,None,CLOUD 9
754, Galaxy Drink 750 ML (Apple) Combo Pack of 2 , 800.00 ,760.00, Imported ,None,GALAXY
755," Fanta Strawberry Flavoured Drink, 6 X 320 ml "," 1,200.00 ",746.00, Imported ,None,FANTA
756," ""Bevzilla 100 Grams (50 Gm X 2 Bags) Classic Strong Coffee Powder | Make 50 Cups| Strong Coffee| Classic Coffee| Espresso, Latte & Cappucino| Hot & Cold Coffee "" ", 398.00 ,229.00,None,None,BEVZILLA
757," Rk Home Made Natural Syrup Orange Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP
758," PureFoods Vietnamese Tender Coconut Water, 100% Pure Natural | Nariyal Paani Pack of 6 - 500ml each ",750.00,750.00,None,None,ROLLINS PUREFOODS
759," Monster Ultra Mega Energy Drink, 500 Mlpack of 2 ", 770.00 ,650.00, Imported ,None,MONSTER
760," Sri Sri Tattva Chocolate Ojasvita - Sharp Mind & Fit Body Box, 200g ", 145.00 ,130.00,None,None,SRI SRI
761, The Tea Trove- Japanese Matcha Green Tea Bags - 40 Eco-Friendly Matcha Tea + Sencha Green Tea Bag in Resealable pouch - Matcha Green belly fat tea for women and men by The Tea Trove - Steep Hot Or Iced , 345.00 ,206.00,None,None,THE TEA TROVE
762, Hitkary Kala khatta sharbat 750ml , 199.00 ,169.00,None,None,HITKARY PHARMACY
763, FIZZY JEERA , 500.00 ,499.00,None,None,FIZZY TALES
764, Teabox Detox Kahwa Green Tea Bags 25 Pieces | For Natural Body Cleanse & Cold Relief | Made with 100% Indian Herbs & Spices | 2 Free Samples Included , 262.00 ,240.00,None,None,TEABOX
765," The Pahadi Story Masala Chai Patti 450gm, 100% Natural Summer Harvest Blend Of Black Assam Tea CTC,100% Natural Ingredients (Assam Masala Tea) ", 750.00 ,675.00,None,None,THE PAHADI STORY
766," Nirvam Rose Sharbat from Khadi India, Instant Refreshing Syrup Drink for Summer, 750ml ", 499.00 ,249.00,None,None,NIRVAM
767, Manama Blueberry Fruit Syrup | Mixer for Mocktails and Cocktails | 750ML Bottle ,340.00,340.00,None,None,MANAMA
768, Vikram tea Red Rose Special Dust Tea (1 Kg) ," 1,600.00 ",480.00,None,None,VARIETY TEA
769, Wagh Bakri Premium Leaf Tea 250 Grm | Pack of 2 | 500 Grm + 25 Grm Tea Masala , 580.00 ,575.00,None,None,WAGH BAKRI
770, Hill Bagan Elaichi CTC Tea Refreshing Flavour Real & Aroma 1kg (Cardamom) , 680.00 ,460.00,None,None,"HILL BAGAN- ""TASTE OF QUALITY"""
771," Christopher Cocoa, Double Chocolate Hot Cocoa Powder Mix, 10 Sachets Box ", 249.00 ,203.00,None,None,CHRISTOPHER COCOA
772," Urban Platter Arabian Date Syrup, 500g ", 300.00 ,285.00,None,None,URBAN PLATTER
773, Zabar Kashmiri Kahwa Instant Mix 250 GMS , 315.00 ,310.00,None,None,KASHMIR EXOTICS
774, CHAI POINT Instant Tea | Incredibly Authentic | Elaichi Flavor | 10 Sachets | Elaichi Tea | Instant Tea Premix Tea| Assam Tea| Elaichi Premix Chai (Pack of 1) , 199.00 ,140.00,None,None,CHAIPOINT
775, Mapro Lemon Barley Water 1 L , 252.00 ,234.00,None,None,MAPRO
776, Wagh Bakri Navchetan | Tea | Premium Tea| 250 Gm Each | Pack of 4 | 1 Kg + 25 Gm Black Papper , 890.00 ,870.00,None,None,WAGH BAKRI
777, Healthy Panda Multigrain Dry Fruit Malt - 400 g (100g Pack of 4) , 359.00 ,159.00,None,None,HEALTHY PANDA
778, Goodricke Chai Leaf Tea 500gm (Pack of 3) , 525.00 ,499.00,None,None,GOODRICKE
779," Monsterr Ultra/Black, 0 Sugar 500 ml JST ", 250.00 ,200.00,None,None,JST
780, Shree Royal Strong leaf Assam tea pack of 1Kg| Premium quality|SONI TEA|SONI CHAI , 510.00 ,370.00,None,None,SHREE ROYAL
781, Country Bean Original Coffee 100g - No Added Sugar , 499.00 ,429.00,None,None,COUNTRY BEAN
782, DALMIA GOLD ELAICHI TEA 1 KG POUCH , 350.00 ,340.00,None,None,DALMIA GOLD
783, Mogu Mogu Apple Juice 25% with Nata De Coco 300 ml - Pack of 6 ,420.00,420.00,None,None,MOGU MOGU
784, Cloud 9 Golden Shikanji Lemon Juice 300 ml pack of 24 ,556.00,556.00,None,None,CLOUD 9
785, HYDRATE Ionized Alkaline Water with Perfectly Balanced 8.5 pH Essential Minerals Pack of 9(1 Liter) ," 1,350.00 ","1,148.00",None,None,HYDRATE
786," Jai Guruji Badam Kesar Dry Fruit Syrup Sharbat, Instant Refreshing Drink for Summer 750 ML Pack of 2 ", 640.00 ,630.00,None,None,GURUJI
787, Yethai Instant Lemon Tea Premix| Lemon Premix Tea| Flavored Tea 100 gms (Min 25 cups) , 200.00 ,133.00,None,None,YETHAI
788," Rk Home Made Natural Syrup Jeera Masala Soda Syrup Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP
789," Manna iStrong Women's Health Drink, Chocolate. Anemia Iron Deficiency 200g (Pack of 2) ", 498.00 ,289.00,None,None,MANNA
790, Dhopabor Premium Tea -2 KG (8 x 250g Value Offer Packs) |High Quality Assam CTC Chai| , 776.00 ,666.00,None,None,DHOPABOR
791, Karma Kettle Green Tea - Organic Green Tea - 100 Tea Bag box , 400.00 ,240.00,None,None,KARMA KETTLE
792," TE-A-ME Purify Green Tea, 100 Tea Bags | Green Tea Bags 100 pcs | Green Tea ", 350.00 ,277.00,None,None,TE-A-ME
793, Lazy Cocktails Variety Pack of 6 bottles , 594.00 ,499.00,None,None,LAZY COCKTAILS & CO.
794, MAHALAKSHMI Kadak Chai Premium Assam Black Tea 1kg ,370.00,370.00,None,None,MAHALAKSHMI TEA POWDERS
795," Chinnar Dust Tea, Premium Strong Tea, 1KG ", 390.00 ,359.00,None,None,CHINNAR
796, Kartin Big Basic Instant Coffee Premix|Coffee|1kg , 750.00 ,375.00,None,None,KARTIN TAKE SMALL FEEL BIG
797, Octavius Gold CTC Tea 750gm | Aromatic Assam Black Tea with 15% Darjeeling Tea | Strong Tea Blended with Long Leaves , 450.00 ,320.00,None,None,OCTAVIUS
798," Christopher Cocoa Dark Chocolate Sprinkles 200g, Rainbow Sprinkles 200g, Dark Chocolate Choco Chips 200g , White Chocolate Choco Chips 200g (Snack, Topping Ice Cream, Cakes, Baking) "," 1,096.00 ",297.00,None,None,CHRISTOPHER COCOA
799, Shreebari | Real Masala Mix Elaichi Tea - 1Kg | Pack of 4 | Each Pack 250g | 100% Natural Spices | Black Tea | Strong Tea | Cardamom Chai | Natural Care | Kadak Chai Patti | Spiced Tea | Tea 1 Kg , 348.00 ,313.00,None,None,SHREEBARI
800, Amrik Premium tea with Aromatic long leaves | Rich & Strong Chai | 250gram , 215.00 ,180.00,None,None,AMRIK
801, green coffee beans for weight loss 1kg Instant Coffee (1 kg) ," 1,990.00 ",799.00,None,None,VEDARTH
802, Octavius | Kadak Masala Tea - 1Kg (Pack Of 2) | 100% Natural Spices | Black Tea | Strong Tea | Masala Chai | Natural Care | Kadak Chai Patti | Spiced Tea | Ayurvedic Herbs | Vedic Tea | Tea 2 Kg , 900.00 ,725.00,None,None,OCTAVIUS
803," Prime Ice Pop, 500 Ml Imported "," 1,350.00 ",600.00, Imported ,None,IMPORTED
804, Hitkary Miracle Pineapple 750 ml , 199.00 ,169.00,None,None,HITKARY PHARMACY
805," Colombian Brew Ice Mint Instant Coffee Powder, No Sugar Vegan, 50g ", 199.00 ,167.00,None,None,COLOMBIAN BREW
806," Rk Home Made Natural Syrup Lemon Pudina Syrup, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP
807, Raw Pressery Aloe Vera Lemonade 200 ml , 60.00 ,55.00,None,None,RAW PRESSERY
808, Tetley Masala Chai 50 Tea Bags , 300.00 ,290.00,None,None,TETLEY
809, Davidoff Fine Aroma Instant Coffee 100 gm ,650.00,650.00,None,None,DAVIDOFF
810," Dr Pepper, 330 Ml Imported ", 206.25 ,174.00, Imported ,None,IMPORTED
811," Farm Hots Kokum Syrup/Sharbat,1000ml Can ", 720.00 ,228.00,None,None,FARM HOTS
812, Orika Jaljeera Lemonade (190 Gm) , 145.00 ,72.00,None,None,ORIKA
813," All In One Lemon Green Tea Sugar Less, 25 Gm ", 190.00 ,189.00,None,None,ALL IN ONE
