,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
260, LuvIt Chocwich White With Crunchy Wafers Coated with Rich White Chocolate| Pack of 1 -468g , 260.00 ,226.00,None,None,LUVIT
261, Candzey Mix Fruits Candy 100 g , 40.00 ,20.00,None,None,CANDZEY
262, Knorr Pizza & Pasta Sauce 200 g , 65.00 ,43.00,None,None,KNORR
263, Saffola Oats 1 kg , 235.00 ,209.00,None,None,SAFFOLA
264, Cadbury Dairy Milk Crispello Chocolate 35 g , 35.00 ,32.00,None,None,CADBURY
265, Dukes Masala Nibbles 150 g , 60.00 ,40.00,None,None,DUKES
266," Yogabar Dark Chocolate Muesli with Cranberry 700g (Pack of 2) | Healthy Protein Breakfast Cereal | Added Chocolate & Cranberry with Seeds, Dry Fruits & Whole Grains | High in Iron & Fiber | 100% Vegan & No Preservatives ", 998.00 ,699.00,None,None,YOGA BAR
267, Shree Misthan Kaju Katli 800g (200g X 4) ," 1,040.00 ",799.00,None,None,SHREE MISTHAN
268, Uncle Chipps Spicy Treat Potato Chips 37 g , 20.00 ,18.00,None,None,UNCLE CHIPPS
269," Snickers Peanut Filled Chocolate Bar 45g, (Pack of 12) ", 600.00 ,407.00,None,None,SNICKERS
270, APLENTY Fryums Mix - Ready To Fry Papad With Tastemaker - 400 GM | Holi Special Fryum Pack | Holee Special Snacks | Combo Pack Of Best Fryum , 299.00 ,195.00,None,None,APLENTY
271, Kissan Fresh Tomato Ketchup 1 kg , 156.00 ,140.00,None,None,KISSAN
272, Nutella Ferrero Hazelnut Spread With Cocoa 180 g , 239.00 ,186.00,None,None,NUTELLA
273, Sunfeast Yippee! Power Up Atta Noodles 280 g , 96.00 ,57.00,None,None,SUNFEAST
274, Haldiram's Nagpur Bhujia Sev 200 g , 55.00 ,50.00,None,None,HALDIRAM’S NAGPUR
275, Malkist Cheese Flavoured Cracker Biscuits (family pack) - 144g (Pack of 4 ) with Cash Back offer ,240.00,240.00,None,None,MALKIST
276, LuvIt Goodies Chocolates Assorted Gift Pack | Gift Pack for Diwali Celebration | Pack of 1 - 148.5g , 140.00 ,127.00,None,None,LUVIT
277, Parle Milano Hide & Seek Centre Filled Mixed Berries Biscuits 75 g , 40.00 ,30.00,None,None,PARLE
278, Maggi Mushroom Penne Pazzta 68.5 g , 32.00 ,24.00,None,None,MAGGI
279, Diwali Gift hampers with Dry Fruits/Dry Fruits Combo Pack/Dry fruits gift pack-Decorated Basket+2 Jars of Dry Fruits(Almond and Cashew)+handmade diary+2 designer Diya+4 Rangoli Colours+Diwali Card ," 1,400.00 ",599.00,None,None,MANTOUSS
280, McCain French Fries 420 g , 115.00 ,97.00,None,None,MCCAIN
281, Snickers Peanut Chocolate 45 g , 50.00 ,39.00,None,None,SNICKERS
282, Cornitos Cheese & Herbs Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS
283, Britannia Good Day Cashew Cookies 52.5 g ,10.00,10.00,None,None,BRITANNIA
284, Ghasitaram's Bhavnagari Gathiya (400 GMS) , 200.00 ,123.00,None,None,GHASITARAM'S
285," Futurelife White Oats | Whole Grains Oats | With Targeted Minerals of Zinc, Chromium and Magnesium | Gluten-free | High Fiber and Protein | 100% Healthy & Natural | 1kg Pouch ", 180.00 ,149.00,None,None,FUTURELIFE
286, Shree Misthan Soan Papdi 400g , 280.00 ,189.00,None,None,SHREE MISTHAN
287, Unibic Choco Chip Cookies 500 g , 200.00 ,100.00,None,None,UNIBIC
288, McCain Smiles Value Pack 750 g , 240.00 ,204.00,None,None,MCCAIN
289, Parle Monaco Pizza Masala Crunch Biscuits 311 g , 130.00 ,65.00,None,None,PARLE
290, Cadbury Oreo Choco Creme Biscuits 288.75 g , 85.00 ,59.00,None,None,OREO
291, Parle Platina Hide & Seek Milano Chocolate Chip Biscuits 150 g , 120.00 ,60.00,None,None,PARLE
292, SAMS Red Chilly Sauce + Soya Sauce + Green Chilly Sauce 300 g (Pack of 3) , 210.00 ,189.00,None,None,SAMS
293, Sunfeast Yippee Creamy Corn Tricolor Instant Pasta 65 g , 28.00 ,26.00,None,None,YIPPEE
294," Galaxy Fruit & Nut Silky Smooth Milk Chocolate Bar, 100% Cashback, 52g, (Pack of 8) ", 640.00 ,470.00,None,None,GALAXY
295, Haldiram's Khatta Meetha 350 g , 75.00 ,65.00,None,None,HALDIRAM’S NAGPUR
296, Haldiram Bhujiawala Pure Ghee Soan Papdi 1.5kg (500g X 3 pac) | Delicious Crispy & Flaky Premium | Sweet mithai | Diwali Sweets , 810.00 ,450.00,None,None,HALDIRAM BHUJIAWALA
297, Shree Misthan Milk Cake (Indian Mithai / Sweets Gift Pack / Box) Festive Gift Box 200g , 240.00 ,189.00,None,None,SHREE MISTHAN
298, Parle-G Original Glucose Biscuit 200 g , 25.00 ,23.00,None,None,PARLE
299, Yogabar 20g High Protein Oats 850g | Choco Almond Oatmeal | High Fiber | Breakfast cereal | Weight Management | Whey Protein | , 699.00 ,599.00,None,None,YOGABAR
300, Britannia 50-50 Maska Chaska Biscuits 105 g , 30.00 ,28.00,None,None,BRITANNIA
301, Cadbury Dairy Milk Almond Bites 40 g , 75.00 ,63.00,None,None,CADBURY
302, McCain Chilli Garlic Potato Bites 700 g , 240.00 ,204.00,None,None,MCCAIN
303, Maggi Pichkoo Rich Tomato Ketchup 80 g , 15.00 ,13.00,None,None,MAGGI
304, Kellogg's Corn Flakes 70 g , 30.00 ,28.00,None,None,KELLOGG'S
305, Sunfeast Tomato Cheese Instant Pasta Treat 65 g , 28.00 ,16.00,None,None,SUNFEAST
306, Parle Festive Delights Black Bourbon Choco Creme Sandwich Biscuits 300 g , 150.00 ,75.00,None,None,PARLE
307, Peppy Tomato Discs 60 g , 60.00 ,30.00,None,None,PEPPY
308, Chheda's Golden Lightly Salted Potato Chips 170 g , 85.00 ,50.00,None,None,CHHEDA'S
309, Parle Krack Jack Crackers 200 g , 40.00 ,37.00,None,None,PARLE
310, BTW Gulab Jamun 1 Kg , 325.00 ,280.00,None,None,BTW
311, Hershey's Kisses Almond Chocolate 33.6 g , 50.00 ,46.00,None,None,HERSHEY'S
312, Parle Monaco Classic Cheeslings 300 g , 140.00 ,93.00,None,None,PARLE
313, Lay's Spanish Tomato Tango Potato Chips 52 g , 20.00 ,18.00,None,None,LAY'S
314, Haldiram's Nagpur Gulab Jamun 1 kg , 225.00 ,165.00,None,None,HALDIRAM’S NAGPUR
315, Cadbury Dairy Milk Silk Fruit & Nut Chocolate 137 g , 185.00 ,164.00,None,None,CADBURY
316, Ram Bandhu Mango Pickle 1 kg , 260.00 ,130.00,None,None,RAM BANDHU
317, Cadbury Oreo Choco Creme Biscuits 481.25 g , 159.00 ,99.00,None,None,OREO
318, Sunfeast Yippee Noodlemagic Masala 360 g , 78.00 ,66.00,None,None,SUNFEAST YIPPEE!
319, Patanjali Honey 1 kg , 410.00 ,348.00,None,None,PATANJALI
320, MyFitness Peanut Butter Chocolate Smooth Peanut Butter 1250 gms , 649.00 ,475.00,None,None,MYFITNESS PEANUT BUTTER
321, Ching's Secret Manchurian Instant Noodles 240 g , 80.00 ,49.00,None,None,CHING'S SECRET
322, Unibic Assorted Cookies 75 g (Pack of 6) , 180.00 ,113.00,None,None,UNIBIC
323, McCain French Fries 1.25 kg , 330.00 ,297.00,None,None,MCCAIN
324, Indiyum Sweets Mithai Dhoda Kaju Burfi 400g , 440.00 ,249.00,None,None,INDIYUM
325, Britannia Vita Marie Gold Biscuits 150 g , 30.00 ,27.00,None,None,BRITANNIA
326, Healthy Treat Roasted 5 in 1 Super Seed Mix 150gm | Roasted Seeds Mix for eating | High Protein Snacks | Mixed Seeds for Weight Loss | Nutritious Roasted Super Seed Mix | A Delicious and Healthy Snack | Diet Food , 259.00 ,215.00,None,None,HEALTHY TREAT
327, Snac tac Mixed Fruit Jam 500 g , 170.00 ,85.00,None,None,SNACTAC
328, Crave Eatables Premium Gulab Jamun 1 kg , 299.00 ,149.00,None,None,CRAVE
329, Haldirams Mysore Pak 200 g X 1 Box , 254.00 ,199.00,None,None,HALDIRAM''S BHUJIA (DE.)
330, Dukes Waffy Pineapple Wafers 60 g , 60.00 ,30.00,None,None,DUKES
331, Lijjat Punjabi Masala Special Papad 200 g , 89.00 ,80.00,None,None,LIJJAT
332, Haldiram Bhujiawala Kashmiri Mixture 800g | Tasty And Spicy | Pack of 2 | 400 gram Each , 304.00 ,259.00,None,None,HALDIRAM BHUJIAWALA
333, Kurkure Solid Masti Masala Twisteez 61 g , 20.00 ,18.00,None,None,KURKURE
334, Bambino Popular Vermicelli 400 g , 45.00 ,41.00,None,None,BAMBINO
335, Saffola Veggie Twist Instant Masala Oats 500 g , 225.00 ,180.00,None,None,SAFFOLA
336, Indiyum Bakarwadi 300g , 199.00 ,158.00,None,None,INDIYUM
337, Trimurti Kings Sweet Corn Frozen 500 g , 110.00 ,55.00,None,None,TRIMURTI KINGS
338, Funfoods Veg Mayonnaise 100 g , 45.00 ,41.00,None,None,FUNFOODS
339, Parle Krackjack Butter Masala Biscuits 307.8 g , 130.00 ,65.00,None,None,PARLE
340, MTR Rava Instant Idli Mix 1 kg , 250.00 ,169.00,None,None,MTR
341, Britannia Good Day Butter Cookies 600 g (Buy 4 Get 1) , 125.00 ,99.00,None,None,BRITANNIA
342, McCain Aloo Tikki 760 g , 225.00 ,191.00,None,None,MCCAIN
343, Alpenliebe Creamfills Center Filled Candy Butter Toffee 152 g (Pack of 40) , 50.00 ,45.00,None,None,ALPENLIEBE
344, Britannia Vita Marie Gold Biscuits 978 g , 155.00 ,130.00,None,None,MARIEGOLD
345, Maggi Nutri-licious Masala Veg Instant Atta Noodles 435 g , 168.00 ,143.00,None,None,MAGGI
346, Pringles Sour Cream and Onion Potato Crisps 107 g , 115.00 ,99.00,None,None,PRINGLES
347, Bikano Namkeen Mixture 90 g (Combo Pack) ,99.00,99.00,None,None,BIKANO
348, Ram Bandhu Udad Papad 200 g , 90.00 ,45.00,None,None,RAM BANDHU
349, SAMS White Cooking Vinegar 700 ml , 66.00 ,33.00,None,None,SAMS
350, BTW Kaju Katli 400g , 599.00 ,399.00,None,None,BTW
351, Ching's Secret Manchow Instant Soup 12 g ,30.00,30.00,None,None,CHING'S SECRET
352, Hey Grain Ragi & Oats Sugar Free Cookies - Pack of 2 , 250.00 ,225.00,None,None,HEY GRAIN
353, Ching's Secret Dark Soy Sauce 210 g , 60.00 ,54.00,None,None,CHING'S SECRET
354, Soulfull Millet Muesli With Fruits & Almonds 700 g , 529.00 ,264.00,None,None,SOULFULL
355, Hershey's Chocolate Syrup 623 g , 230.00 ,180.00,None,None,HERSHEY'S
356, Knorr Schezwan Sauce 200 g , 70.00 ,46.00,None,None,KNORR
357, Weikfield Cornflour Starch 100 g , 30.00 ,25.00,None,None,WEIKFIELD
358, McCain Veggie Fingers 400 g , 155.00 ,139.00,None,None,MCCAIN
359, Ching's Secret Hot & Sour Instant Soup 12 g ,10.00,10.00,None,None,CHING'S SECRET
360, Bhujialalji Bikaneri | Aloo bhujia | Khatta meetha | Navratna mix | Soya stick | Rajasthani Namkeen | indian Spices | Indian Tea Time Fresh & Mixture | Ready to eat | No Preservatives (Combo pack of 5) 150gm each , 256.00 ,230.00,None,None,BHUJIALALJI
361, Ching's Secret Hot Garlic Instant Noodles 240 g , 80.00 ,40.00,None,None,CHING'S SECRET
362," Yogabar Instant Oats 1Kg | Premium Oats, Ready to Cook, Gluten Free Oats with High Fibre, 100% Whole Grain, Non-GMO, 1Kg ", 299.00 ,199.00,None,None,YOGABAR
363, Parle Rol . a . Cola Candy 100 g , 30.00 ,22.00,None,None,PARLE
364," Uttam Besan ladoo 200 g Box, (pack of 4), Ready to Eat ", 320.00 ,266.00,None,None,UTTAM
365, Unibic Choco Nut Cookies 500 g (5 x 100 g) , 190.00 ,95.00,None,None,UNIBIC
366, Cadbury Bournvita Biscuits 400 g , 120.00 ,90.00,None,None,BOURNVITA
367, Too Yumm Tomato Twist Rings 70 g , 60.00 ,30.00,None,None,TOO YUMM
368, Ghasitarams Gulab Jamun 1kg+ Rassogulla 1kg Combo (2 kg total) , 800.00 ,440.00,None,None,GHASITARAM
369, Unibic Sugar Free Cashew Cookies 75 g , 60.00 ,40.00,None,None,UNIBIC
370, Kissan Mixed Fruit Jam 500 g , 180.00 ,167.00,None,None,KISSAN
371, Britannia Treat Strawberry Creme Wafers Biscuits 55 g , 50.00 ,25.00,None,None,TREAT
372, Haldiram's Khatta Meetha 1 kg , 200.00 ,155.00,None,None,HALDIRAM’S NAGPUR
373, Snactac All In One Mixture 150 g , 72.00 ,36.00,None,None,SNACTAC
374, Haldiram Bhujiawala Desi Ghee Soan Papdi 500g | Crispy And Flaky Instant Ready To Eat | Sweet mithai | Diwali Sweets , 270.00 ,240.00,None,None,HALDIRAM BHUJIAWALA
375, Funfoods Original Veg Mayonnaise 875 g , 219.00 ,169.00,None,None,FUNFOODS
376, Unibic Choco Chip Cookies 75 g , 30.00 ,25.00,None,None,UNIBIC
377, Indiyum Kaju Besan Laddu 400g , 280.00 ,220.00,None,None,INDIYUM
378, Parle Hide & Seek Almond Chocolate Chip Cookies 100 g , 30.00 ,27.00,None,None,PARLE
379, Unibic Cashew Cookies 75 g , 30.00 ,23.00,None,None,UNIBIC
380, Inchi Veg Hakka Noodles 150 g , 40.00 ,20.00,None,None,INCHI
381, MyFitness Peanut Butter Original crunchy Peanut Butter 510 gms , 320.00 ,224.00,None,None,MYFITNESS PEANUT BUTTER
382, Snactac Bikaneri Bhujia 150 g , 72.00 ,36.00,None,None,SNACTAC
383, LANDMARK Landmark Mix Desi Mithai Box 250 Gram || Made with Pure Desi Ghee , 399.00 ,197.00,None,None,LANDMARK
384, Kinder Joy Blue Edition Surprise Chocolate 20 g , 45.00 ,41.00,None,None,KINDER JOY
385, Haldiram's Murukku 200 g , 65.00 ,60.00,None,None,HALDIRAM’S NAGPUR
386," Shree Misthan Dodha Barfi (Burfi, Indian Mithai / Sweets Gift Pack / Box) Festive Gift Box 200g ", 250.00 ,189.00,None,None,SHREE MISTHAN
387, Aarambh Oats 1.5 kg , 330.00 ,165.00,None,None,AARAMBH
388, Cadbury Dairy Milk Hazelnut Bites 40 g , 75.00 ,52.00,None,None,CADBURY
389, Cadbury Celebrations Rich Dry Fruit Collection 110 g , 375.00 ,250.00,None,None,CADBURY
390, Cadbury Bournville Rich Cocoa Dark Chocolate 80 g , 100.00 ,90.00,None,None,BOURNVILLE
391, Bikaji Kuch-Kuch All In One Mixture 1 kg , 320.00 ,220.00,None,None,BIKAJI
392, Haldiram's Nagpur Lite Chiwda 200 g , 40.00 ,37.00,None,None,HALDIRAM’S NAGPUR
393, Yogabar Super 100% Rolled Oats 1kg | Ideal Breakfast for Weight Loss | Gluten Free | Premium Oats | Healthy Protein Food & Breakfast cereal | High in Iron & Fibre | 100% Vegan & No Preservatives , 490.00 ,299.00,None,None,YOGABAR
394, Pringles Original Potato Crisps 134 g , 170.00 ,113.00,None,None,PRINGLES
395, Unibic Choco Nut Cookies 75 g , 30.00 ,27.00,None,None,UNIBIC
396, Hellmann's Creamy & Rich Real Mayonnaise 800 g , 205.00 ,165.00,None,None,HELLMANN'S
397, Dabur Honey 250 g , 120.00 ,111.00,None,None,DABUR
398, Parle Magix Orange Sandwich Biscuit 183.6 g , 60.00 ,30.00,None,None,PARLE MAGIX
399, Cornitos Sizzlin Jalapeno Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS
400, Cadbury Dairy Milk Silk Bubbly Chocolate 50 g , 90.00 ,83.00,None,None,CADBURY
401, Kellogg's Chocos Fills Double Chocolaty 165 g , 99.00 ,92.00,None,None,KELLOGG'S
402, Lay's Spanish Tomato Tango Potato Chips 73 g , 30.00 ,27.00,None,None,LAY'S
403, Chheda's Salt & Pepper Banana Chips 170 g , 75.00 ,50.00,None,None,CHHEDA'S
404, Ching's Secret Red Chilli Sauce 200 g , 60.00 ,45.00,None,None,CHING'S SECRET
405, Cadbury Nutties 30 g , 45.00 ,41.00,None,None,CADBURY
406, 9am Mixed Fruit Jam (Pack of 2 - Each 450gm) , 360.00 ,175.00,None,None,9 AM
407, Funfoods Original Veg Mayonnaise 250 g , 89.00 ,82.00,None,None,FUNFOODS
408, Britannia Treat Choco Creme Wafers Biscuit 55 g , 50.00 ,25.00,None,None,TREAT
409, Cadbury Choclairs Gold 137.5 g (Pack of 25) , 59.00 ,53.00,None,None,CADBURY
410, Bhikharam Chandmal - Plain Bhujia - Namkeen - Indian Snacks - 375Gm (Pack of 1) , 200.00 ,161.00,None,None,BHIKHARAM CHANDMAL
411, Maggi Pazzta Masala Penne Family Saver Pack 139 g , 62.00 ,57.00,None,None,MAGGI
412, Ching's Secret Green Chilli Sauce 190 g , 60.00 ,54.00,None,None,CHING'S SECRET
413, Unibic Snappers Indi Spice Potato Crackers 75 g (Pack of 4) , 150.00 ,75.00,None,None,UNIBIC
414, Cornitos Cheese And Herbs Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS
415, Weikfield Cocoa Powder 50 g , 70.00 ,60.00,None,None,WEIKFIELD
416, Saffola Peppy Tomato Instant Masala Oats 38 g , 17.00 ,15.00,None,None,SAFFOLA
417, Parle Marie Biscuits 250 g , 40.00 ,27.00,None,None,PARLE
418, Munch Max Chocolate 42 g , 20.00 ,18.00,None,None,MUNCH
419, Lijjat Udad Papad 500 g , 190.00 ,161.00,None,None,LIJJAT
420, Maggi Pazzta Cheese Macaroni (Family Saver Pack) 150 g , 62.00 ,57.00,None,None,MAGGI
421, Snactac Khatta Meetha 150 g , 72.00 ,36.00,None,None,SNACTAC
422, Kwality Muesli Crunchy Almond & Raisins 1kg Jar , 599.00 ,349.00,None,None,KWALITY
423, Add me Amla Murabba Vark Kesar Seed Less awla muraba 500G Pet Jar , 300.00 ,199.00,None,None,ADD ME
424, Top Ramen Curry Noodles 280 g , 100.00 ,93.00,None,None,TOP RAMEN
425, Dukes Waffy Strawberry Wafer Rolls 250 g , 190.00 ,95.00,None,None,DUKES
426, Patanjali Honey 500 g , 210.00 ,160.00,None,None,PATANJALI
427, Knorr International Italian Mushroom Instant Soup 46 g , 70.00 ,50.00,None,None,KNORR
428, Momsy Premium Atta Biscuits Desi Ghee Pure Handmade Aata Biscuits And Cookies (450gm) , 499.00 ,246.00,None,None,MOMSY
429, Sunfeast Dark Fantasy Choco Chip Cookies Family Pack 357.5 g (Pack of 5) , 140.00 ,70.00,None,None,SUNFEAST
430, Haldiram's Nagpur Tasty Nuts 200 g , 80.00 ,74.00,None,None,HALDIRAM’S NAGPUR
431, Bambino Roasted Vermicelli 425 g , 70.00 ,63.00,None,None,BAMBINO
432, Britannia NutriChoice Essentials Ragi Cookies 150 g , 70.00 ,58.00,None,None,BRITANNIA
433, Kellogg's Chocos 375 g , 199.00 ,185.00,None,None,KELLOGG'S
434, Maggi 2-Minutes Masala Instant Noodles (No Onion No Garlic) 70 g , 20.00 ,18.00,None,None,MAGGI
435, Haldiram's Mini Bhakharwadi 200 g , 65.00 ,60.00,None,None,HALDIRAM’S NAGPUR
436, Lotte Rich Cocoa Choco Pie 28 g (12 pcs) , 480.00 ,432.00,None,None,LOTTE
437, Sundrop Creamy Peanut Butter 924 g , 285.00 ,256.00,None,None,SUNDROP
438, Unibic Snappers Cream n Onion Potato Crackers 75 g (Pack of 4) , 150.00 ,75.00,None,None,UNIBIC
439, MTR Instant Dosa Mix 500 g , 135.00 ,90.00,None,None,MTR
440, Pintola HIGH Protein Peanut Butter (Dark Chocolate) (Crunchy) 510g , 399.00 ,349.00,None,None,PINTOLA
441, Weikfield Baking Powder 100 g , 35.00 ,30.00,None,None,WEIKFIELD
442, Weikfield Vanilla Flavour Custard Powder 100 g , 42.00 ,37.00,None,None,WEIKFIELD
443, Bagrry's Fruit & Nut Crunchy Muesli With Cranberries 750 g , 540.00 ,365.00,None,None,BAGRRY'S
444, Shree Misthan Dry Fruit Besan Ladoo 200g , 160.00 ,149.00,None,None,SHREE MISTHAN
445, KWALITY Choco Flakes | Richness of Chocolate | Zero% Maida | Source of Protein and Fibre | Made with Whole Wheat | Chocos - 1 Kg , 550.00 ,329.00,None,None,KWALITY
446, Kurkure Masala Munch 122 g , 30.00 ,27.00,None,None,KURKURE
447, Kinder Joy Creamy Milky & Crunchy 19 g , 25.00 ,23.00,None,None,KINDER
448, Parle-G Gold Biscuits 200 g , 30.00 ,27.00,None,None,PARLE
449, Wingreens Farms Pizza & Pasta Sauce 180 g , 75.00 ,37.00,None,None,WINGREENS FARMS
450, Pringles Pizza Flavour Potato Crisps 107 g , 115.00 ,100.00,None,None,PRINGLES
451, Bagrry's Original & Healthier Cornflakes Plus 1.2 kg , 437.00 ,218.00,None,None,BAGRRY'S
452, Knorr Classic Mixed Vegetable Soup 40 g , 60.00 ,45.00,None,None,KNORR
453, Kellogg's Corn Flakes With Real Almond & Honey 1 kg , 615.00 ,460.00,None,None,KELLOGG'S
454, GONGLOO Homemade Dry Amla Candy | Regulates Metabolism | High in Vitamin C & Fibre | Hygienically Packed | Rich in Antioxidants | Improves Immunity | 300 GM , 289.00 ,184.00,None,None,GONGLOO
455, Britannia Good Day Chocochip Cookies 39 g ,10.00,10.00,None,None,BRITANNIA
456, Jaiccha Ghasitaram Sweets-Sugarfree Assorted Mithai Box 200 gms , 451.00 ,359.00,None,None,JAICCHA
457, GHASITARAM'S Indian Cuisine Healthy & Tasty kaju Katli | Kaju Barfi - Delicious Sweets Gift For Rakhi Gifts | Ready With Pure & Natural Ingredients (100g) with Rakhi Tikka , 250.00 ,225.00,None,None,GHASITARAM'S
458, Haldiram's Nagpur All In One Mixture 200 g , 60.00 ,55.00,None,None,HALDIRAM’S NAGPUR
459, Mother's Recipe Mixed Pickle 1 kg , 240.00 ,200.00,None,None,MOTHER'S RECIPE
460, BTW Soan Papdi 400g ,280.00,280.00,None,None,BTW
461, Bagrry's Choco+ 3 Great Grains 1.2 kg , 560.00 ,280.00,None,None,BAGRRY'S
462, Unibic Oatmeal Digestive Cookies 600 g , 180.00 ,90.00,None,None,UNIBIC
463," Zandu Pure Honey || 100% Pure || No Added Sugar & Adulteration, 1KG ", 475.00 ,351.00,None,None,ZANDU
464, Unibic Big & Bold Fruit Blast Cookies 300 g , 199.00 ,99.00,None,None,UNIBIC
465, Unibic Sugar Free Oatmeal Cookies 75 g , 60.00 ,40.00,None,None,UNIBIC
466, Maggi 2 Minutes Special Masala Noodles 280 g , 80.00 ,68.00,None,None,MAGGI
467, Bikaji Bikaneri Bhujia 200 g , 60.00 ,49.00,None,None,BIKAJI
468, Snactac Khatta Meetha 1 kg , 300.00 ,150.00,None,None,SNACTAC
469, 90's Mill Falhari Roasted Kerala Yellow Banana Chips Tasty Yummy Snack Healthy Snack - 500gm , 799.00 ,281.00,None,None,90'S MILL
470, Cadbury Celebrations 130.9 g + Aarvipure Assorted Flavored Chocolate Gift Box (8 Pcs) , 499.00 ,459.00,None,None,CADBURY
471, Hershey's Cocoa Spread With Almond 350 g , 320.00 ,220.00,None,None,HERSHEY'S
472, Candzey Golgappa Candy 100 g , 40.00 ,20.00,None,None,CANDZEY
473," HF, Surya 400gm Soan Papdi |Best Indian Sweet |Flavoured with Cardamom ", 200.00 ,149.00,None,None,"HF, SURYA"
474, Snac tac Instant Hot & Sour Soup 11 g , 15.00 ,7.00,None,None,SNACTAC
475, Indiyum Besan Laddu 200g , 140.00 ,120.00,None,None,INDIYUM
476, Haldiram's Nagpur Aloo Bhujia 200 g , 105.00 ,97.00,None,None,HALDIRAM’S NAGPUR
477, BTW Rasgulla 1 Kg , 325.00 ,276.00,None,None,BTW
478, Ching's Secret Schezwan Chutney 30 g ,10.00,10.00,None,None,CHING'S SECRET
479, Aashirvaad Instant Gulab Jamun Mix 160 g , 165.00 ,82.00,None,None,AASHIRVAAD
480, Parle Platina Hide & Seek Black Bourbon Vanilla Cream Biscuits 300 g , 150.00 ,75.00,None,None,PARLE
481, Parle Fab Jam-In Mixed Fruit Sandwich Biscuits 495 g , 180.00 ,90.00,None,None,PARLE
482, Parle 20-20 Nice Sugar Sprinkled Coconut Biscuits 500 g , 150.00 ,75.00,None,None,PARLE 20-20
483," Gits Instant Gulab Jamun Dessert Mix, Makes 40 per Pack, Pure Veg, Delicious Indian Dessert and Mithai, 600g (Pack of 3, 200g Each) ", 345.00 ,310.00,None,None,GITS
484, Weikfield Baking Soda 100 g , 32.00 ,29.00,None,None,WEIKFIELD
485, Lijjat Moong Papad 200 g , 77.00 ,69.00,None,None,LIJJAT
486, Alpenliebe Eclairs Plus Choco Caramel Chewy Toffee 136 g , 50.00 ,46.00,None,None,ALPENLIEBE
487," Snac tac 3 in 1 Pineapple, Mango and Mixed Fruit Jam 100 g (Buy 2 Get 1 Free) ",90.00,90.00,None,None,SNACTAC
488, Crave Eatables Bachubhai`s Premium Rasgulla 1 kg , 299.00 ,149.00,None,None,CRAVE
489, BTW Kaju Katli 1kg (200g X 5) ," 1,300.00 ",899.00,None,None,BTW
490," Dharmasut Black Currant, Rose, Strawberry, Rajbhog, Pista Ice Cream Powder, 100 G Each (Combo Of 5) ", 500.00 ,389.00,None,None,DHARMASUT
491, BTW Kaju Katli 400g (200g X 2) , 520.00 ,349.00,None,None,BTW
492, Baidyanath Honey 500 g , 240.00 ,120.00,None,None,BAIDYANATH
493, Haldiram Bhujiawala Chatak Bhujia Namkeen -1.2Kg (Pack of 3 *400 Grams each) , 390.00 ,350.00,None,None,HALDIRAM BHUJIAWALA
494, LuvIt Luscious Fruit & Nut Chocolate Bars| Deliciously Smooth Chocolates| Pack of 20 - 46g Each ," 1,500.00 ",789.00,None,None,LUVIT
495, Yogabar Dark Chocolate Oatmeal 1kg | Dark Chocolate Oats | Healthy Chocolate Protein Food & Breakfast Cereal | Gluten Free Oats | High in Fibre & Antioxidants | 100%Vegan & No Preservatives , 549.00 ,449.00,None,None,YOGABAR
496, Candzey Nimboo Masala Candy 100 g , 40.00 ,20.00,None,None,CANDZEY
497, Kellogg's Original Corn Flakes 275 g , 99.00 ,92.00,None,None,KELLOGG'S
498, Act II Butter Delite Instant Popcorn 70 g , 35.00 ,32.00,None,None,ACT II
499, Sumeru Classiques Malabar Paratha 300 g , 129.00 ,116.00,None,None,SUMERU
500, Unibic Oatmeal Digestive Cookies 150 g (Buy 1 Get 1) ,50.00,50.00,None,None,UNIBIC
501, Saffola Eggless Mayonnaise With Milk Cream (Super Saver Pack) 700 g , 250.00 ,125.00,None,None,SAFFOLA
502, Popcorn & Company Popcorn Kernels -450 g , 200.00 ,135.00,None,None,POPCORN & COMPANY
503," HF, Surya 400gm Choco Chip Soan Papdi (Pack of 2; 200gm x 2) | Best Indian Sweet ", 200.00 ,149.00,None,None,"HF, SURYA"
504, Sunfeast All Rounder Cream & Herb Thin Potato Biscuits 75 g , 20.00 ,13.00,None,None,SUNFEAST
505, Ferrero Rocher Moments Chocolate 92.8 g , 249.00 ,186.00,None,None,FERRERO ROCHER
506, Shree Misthan Dry Petha 400g , 220.00 ,149.00,None,None,SHREE MISTHAN
507, Cadbury Bournville Rich Cocoa Dark Chocolate 31 g , 50.00 ,46.00,None,None,CADBURY
508," Bhujialalji Aloo Bhujia | Namkeen made of potatoes,gram flour,Spices and herbs | Indian Tea Time Fresh & Healthy Snack Mixture | Ready to eat | No Preservatives | Crsipy & Light snacks (pack of 1) 1kg. ", 280.00 ,199.00,None,None,BHUJIALALJI
509, Lay's Classic Salted Potato Chips 40 g , 20.00 ,18.00,None,None,LAY'S
510, Haldiram's Nagpur Rasgulla 1 kg , 225.00 ,209.00,None,None,HALDIRAM’S NAGPUR
