,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
338, Funfoods Veg Mayonnaise 100 g , 45.00 ,41.00,None,None,FUNFOODS,100,g,1,Success,JoiMart
339, Parle Krackjack Butter Masala Biscuits 307.8 g , 130.00 ,65.00,None,None,PARLE,307.8,g,1,Success,JoiMart
340, MTR Rava Instant Idli Mix 1 kg , 250.00 ,169.00,None,None,MTR,1,kg,1,Success,JoiMart
341, Britannia Good Day Butter Cookies 600 g (Buy 4 Get 1) , 125.00 ,99.00,None,None,BRITANNIA,600,g,1,Success,JoiMart
342, McCain Aloo Tikki 760 g , 225.00 ,191.00,None,None,MCCAIN,760,g,1,Success,JoiMart
343, Alpenliebe Creamfills Center Filled Candy Butter Toffee 152 g (Pack of 40) , 50.00 ,45.00,None,None,ALPENLIEBE,152,g,40,Success,JoiMart
344, Britannia Vita Marie Gold Biscuits 978 g , 155.00 ,130.00,None,None,MARIEGOLD,978,g,1,Success,JoiMart
345, Maggi Nutri-licious Masala Veg Instant Atta Noodles 435 g , 168.00 ,143.00,None,None,MAGGI,435,g,1,Success,JoiMart
346, Pringles Sour Cream and Onion Potato Crisps 107 g , 115.00 ,99.00,None,None,PRINGLES,107,g,1,Success,JoiMart
347, Bikano Namkeen Mixture 90 g (Combo Pack) ,99.00,99.00,None,None,BIKANO,90,g,1,Success,JoiMart
348, Ram Bandhu Udad Papad 200 g , 90.00 ,45.00,None,None,RAM BANDHU,200,g,1,Success,JoiMart
349, SAMS White Cooking Vinegar 700 ml , 66.00 ,33.00,None,None,SAMS,700,ml,1,Success,JoiMart
350, BTW Kaju Katli 400g , 599.00 ,399.00,None,None,BTW,400,g,1,Success,JoiMart
351, Ching's Secret Manchow Instant Soup 12 g ,30.00,30.00,None,None,CHING'S SECRET,12,g,1,Success,JoiMart
352, Hey Grain Ragi & Oats Sugar Free Cookies - Pack of 2 , 250.00 ,225.00,None,None,HEY GRAIN,1,none,2,Failed,JoiMart
353, Ching's Secret Dark Soy Sauce 210 g , 60.00 ,54.00,None,None,CHING'S SECRET,210,g,1,Success,JoiMart
354, Soulfull Millet Muesli With Fruits & Almonds 700 g , 529.00 ,264.00,None,None,SOULFULL,700,g,1,Success,JoiMart
355, Hershey's Chocolate Syrup 623 g , 230.00 ,180.00,None,None,HERSHEY'S,623,g,1,Success,JoiMart
356, Knorr Schezwan Sauce 200 g , 70.00 ,46.00,None,None,KNORR,200,g,1,Success,JoiMart
357, Weikfield Cornflour Starch 100 g , 30.00 ,25.00,None,None,WEIKFIELD,100,g,1,Success,JoiMart
358, McCain Veggie Fingers 400 g , 155.00 ,139.00,None,None,MCCAIN,400,g,1,Success,JoiMart
359, Ching's Secret Hot & Sour Instant Soup 12 g ,10.00,10.00,None,None,CHING'S SECRET,12,g,1,Success,JoiMart
360, Bhujialalji Bikaneri | Aloo bhujia | Khatta meetha | Navratna mix | Soya stick | Rajasthani Namkeen | indian Spices | Indian Tea Time Fresh & Mixture | Ready to eat | No Preservatives (Combo pack of 5) 150gm each , 256.00 ,230.00,None,None,BHUJIALALJI,150,gm,5,Success,JoiMart
361, Ching's Secret Hot Garlic Instant Noodles 240 g , 80.00 ,40.00,None,None,CHING'S SECRET,240,g,1,Success,JoiMart
362," Yogabar Instant Oats 1Kg | Premium Oats, Ready to Cook, Gluten Free Oats with High Fibre, 100% Whole Grain, Non-GMO, 1Kg ", 299.00 ,199.00,None,None,YOGABAR,1,kg,1,Success,JoiMart
363, Parle Rol . a . Cola Candy 100 g , 30.00 ,22.00,None,None,PARLE,100,g,1,Success,JoiMart
364," Uttam Besan ladoo 200 g Box, (pack of 4), Ready to Eat ", 320.00 ,266.00,None,None,UTTAM,200,g,4,Success,JoiMart
365, Unibic Choco Nut Cookies 500 g (5 x 100 g) , 190.00 ,95.00,None,None,UNIBIC,500,g,1,Success,JoiMart
366, Cadbury Bournvita Biscuits 400 g , 120.00 ,90.00,None,None,BOURNVITA,400,g,1,Success,JoiMart
367, Too Yumm Tomato Twist Rings 70 g , 60.00 ,30.00,None,None,TOO YUMM,70,g,1,Success,JoiMart
368, Ghasitarams Gulab Jamun 1kg+ Rassogulla 1kg Combo (2 kg total) , 800.00 ,440.00,None,None,GHASITARAM,1,kg,1,Success,JoiMart
369, Unibic Sugar Free Cashew Cookies 75 g , 60.00 ,40.00,None,None,UNIBIC,75,g,1,Success,JoiMart
370, Kissan Mixed Fruit Jam 500 g , 180.00 ,167.00,None,None,KISSAN,500,g,1,Success,JoiMart
371, Britannia Treat Strawberry Creme Wafers Biscuits 55 g , 50.00 ,25.00,None,None,TREAT,55,g,1,Success,JoiMart
372, Haldiram's Khatta Meetha 1 kg , 200.00 ,155.00,None,None,HALDIRAM’S NAGPUR,1,kg,1,Success,JoiMart
373, Snactac All In One Mixture 150 g , 72.00 ,36.00,None,None,SNACTAC,150,g,1,Success,JoiMart
374, Haldiram Bhujiawala Desi Ghee Soan Papdi 500g | Crispy And Flaky Instant Ready To Eat | Sweet mithai | Diwali Sweets , 270.00 ,240.00,None,None,HALDIRAM BHUJIAWALA,500,g,1,Success,JoiMart
375, Funfoods Original Veg Mayonnaise 875 g , 219.00 ,169.00,None,None,FUNFOODS,875,g,1,Success,JoiMart
376, Unibic Choco Chip Cookies 75 g , 30.00 ,25.00,None,None,UNIBIC,75,g,1,Success,JoiMart
377, Indiyum Kaju Besan Laddu 400g , 280.00 ,220.00,None,None,INDIYUM,400,g,1,Success,JoiMart
378, Parle Hide & Seek Almond Chocolate Chip Cookies 100 g , 30.00 ,27.00,None,None,PARLE,100,g,1,Success,JoiMart
379, Unibic Cashew Cookies 75 g , 30.00 ,23.00,None,None,UNIBIC,75,g,1,Success,JoiMart
380, Inchi Veg Hakka Noodles 150 g , 40.00 ,20.00,None,None,INCHI,150,g,1,Success,JoiMart
381, MyFitness Peanut Butter Original crunchy Peanut Butter 510 gms , 320.00 ,224.00,None,None,MYFITNESS PEANUT BUTTER,510,gms,1,Success,JoiMart
382, Snactac Bikaneri Bhujia 150 g , 72.00 ,36.00,None,None,SNACTAC,150,g,1,Success,JoiMart
383, LANDMARK Landmark Mix Desi Mithai Box 250 Gram || Made with Pure Desi Ghee , 399.00 ,197.00,None,None,LANDMARK,250,gram,1,Success,JoiMart
384, Kinder Joy Blue Edition Surprise Chocolate 20 g , 45.00 ,41.00,None,None,KINDER JOY,20,g,1,Success,JoiMart
385, Haldiram's Murukku 200 g , 65.00 ,60.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
386," Shree Misthan Dodha Barfi (Burfi, Indian Mithai / Sweets Gift Pack / Box) Festive Gift Box 200g ", 250.00 ,189.00,None,None,SHREE MISTHAN,200,g,1,Success,JoiMart
387, Aarambh Oats 1.5 kg , 330.00 ,165.00,None,None,AARAMBH,1.5,kg,1,Success,JoiMart
388, Cadbury Dairy Milk Hazelnut Bites 40 g , 75.00 ,52.00,None,None,CADBURY,40,g,1,Success,JoiMart
389, Cadbury Celebrations Rich Dry Fruit Collection 110 g , 375.00 ,250.00,None,None,CADBURY,110,g,1,Success,JoiMart
390, Cadbury Bournville Rich Cocoa Dark Chocolate 80 g , 100.00 ,90.00,None,None,BOURNVILLE,80,g,1,Success,JoiMart
391, Bikaji Kuch-Kuch All In One Mixture 1 kg , 320.00 ,220.00,None,None,BIKAJI,1,kg,1,Success,JoiMart
392, Haldiram's Nagpur Lite Chiwda 200 g , 40.00 ,37.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
393, Yogabar Super 100% Rolled Oats 1kg | Ideal Breakfast for Weight Loss | Gluten Free | Premium Oats | Healthy Protein Food & Breakfast cereal | High in Iron & Fibre | 100% Vegan & No Preservatives , 490.00 ,299.00,None,None,YOGABAR,1,kg,1,Success,JoiMart
394, Pringles Original Potato Crisps 134 g , 170.00 ,113.00,None,None,PRINGLES,134,g,1,Success,JoiMart
395, Unibic Choco Nut Cookies 75 g , 30.00 ,27.00,None,None,UNIBIC,75,g,1,Success,JoiMart
396, Hellmann's Creamy & Rich Real Mayonnaise 800 g , 205.00 ,165.00,None,None,HELLMANN'S,800,g,1,Success,JoiMart
397, Dabur Honey 250 g , 120.00 ,111.00,None,None,DABUR,250,g,1,Success,JoiMart
398, Parle Magix Orange Sandwich Biscuit 183.6 g , 60.00 ,30.00,None,None,PARLE MAGIX,183.6,g,1,Success,JoiMart
399, Cornitos Sizzlin Jalapeno Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS,55,g,1,Success,JoiMart
400, Cadbury Dairy Milk Silk Bubbly Chocolate 50 g , 90.00 ,83.00,None,None,CADBURY,50,g,1,Success,JoiMart
401, Kellogg's Chocos Fills Double Chocolaty 165 g , 99.00 ,92.00,None,None,KELLOGG'S,165,g,1,Success,JoiMart
402, Lay's Spanish Tomato Tango Potato Chips 73 g , 30.00 ,27.00,None,None,LAY'S,73,g,1,Success,JoiMart
403, Chheda's Salt & Pepper Banana Chips 170 g , 75.00 ,50.00,None,None,CHHEDA'S,170,g,1,Success,JoiMart
404, Ching's Secret Red Chilli Sauce 200 g , 60.00 ,45.00,None,None,CHING'S SECRET,200,g,1,Success,JoiMart
405, Cadbury Nutties 30 g , 45.00 ,41.00,None,None,CADBURY,30,g,1,Success,JoiMart
406, 9am Mixed Fruit Jam (Pack of 2 - Each 450gm) , 360.00 ,175.00,None,None,9 AM,1,none,2,Failed,JoiMart
407, Funfoods Original Veg Mayonnaise 250 g , 89.00 ,82.00,None,None,FUNFOODS,250,g,1,Success,JoiMart
408, Britannia Treat Choco Creme Wafers Biscuit 55 g , 50.00 ,25.00,None,None,TREAT,55,g,1,Success,JoiMart
409, Cadbury Choclairs Gold 137.5 g (Pack of 25) , 59.00 ,53.00,None,None,CADBURY,137.5,g,25,Success,JoiMart
410, Bhikharam Chandmal - Plain Bhujia - Namkeen - Indian Snacks - 375Gm (Pack of 1) , 200.00 ,161.00,None,None,BHIKHARAM CHANDMAL,375,gm,1,Success,JoiMart
411, Maggi Pazzta Masala Penne Family Saver Pack 139 g , 62.00 ,57.00,None,None,MAGGI,139,g,1,Success,JoiMart
412, Ching's Secret Green Chilli Sauce 190 g , 60.00 ,54.00,None,None,CHING'S SECRET,190,g,1,Success,JoiMart
413, Unibic Snappers Indi Spice Potato Crackers 75 g (Pack of 4) , 150.00 ,75.00,None,None,UNIBIC,75,g,4,Success,JoiMart
414, Cornitos Cheese And Herbs Nacho Crisps 75 g , 50.00 ,33.00,None,None,CORNITOS,75,g,1,Success,JoiMart
415, Weikfield Cocoa Powder 50 g , 70.00 ,60.00,None,None,WEIKFIELD,50,g,1,Success,JoiMart
416, Saffola Peppy Tomato Instant Masala Oats 38 g , 17.00 ,15.00,None,None,SAFFOLA,38,g,1,Success,JoiMart
417, Parle Marie Biscuits 250 g , 40.00 ,27.00,None,None,PARLE,250,g,1,Success,JoiMart
418, Munch Max Chocolate 42 g , 20.00 ,18.00,None,None,MUNCH,42,g,1,Success,JoiMart
419, Lijjat Udad Papad 500 g , 190.00 ,161.00,None,None,LIJJAT,500,g,1,Success,JoiMart
420, Maggi Pazzta Cheese Macaroni (Family Saver Pack) 150 g , 62.00 ,57.00,None,None,MAGGI,150,g,1,Success,JoiMart
421, Snactac Khatta Meetha 150 g , 72.00 ,36.00,None,None,SNACTAC,150,g,1,Success,JoiMart
422, Kwality Muesli Crunchy Almond & Raisins 1kg Jar , 599.00 ,349.00,None,None,KWALITY,1,kg,1,Success,JoiMart
423, Add me Amla Murabba Vark Kesar Seed Less awla muraba 500G Pet Jar , 300.00 ,199.00,None,None,ADD ME,500,g,1,Success,JoiMart
424, Top Ramen Curry Noodles 280 g , 100.00 ,93.00,None,None,TOP RAMEN,280,g,1,Success,JoiMart
425, Dukes Waffy Strawberry Wafer Rolls 250 g , 190.00 ,95.00,None,None,DUKES,250,g,1,Success,JoiMart
426, Patanjali Honey 500 g , 210.00 ,160.00,None,None,PATANJALI,500,g,1,Success,JoiMart
427, Knorr International Italian Mushroom Instant Soup 46 g , 70.00 ,50.00,None,None,KNORR,46,g,1,Success,JoiMart
428, Momsy Premium Atta Biscuits Desi Ghee Pure Handmade Aata Biscuits And Cookies (450gm) , 499.00 ,246.00,None,None,MOMSY,450,gm,1,Success,JoiMart
429, Sunfeast Dark Fantasy Choco Chip Cookies Family Pack 357.5 g (Pack of 5) , 140.00 ,70.00,None,None,SUNFEAST,357.5,g,5,Success,JoiMart
430, Haldiram's Nagpur Tasty Nuts 200 g , 80.00 ,74.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
431, Bambino Roasted Vermicelli 425 g , 70.00 ,63.00,None,None,BAMBINO,425,g,1,Success,JoiMart
432, Britannia NutriChoice Essentials Ragi Cookies 150 g , 70.00 ,58.00,None,None,BRITANNIA,150,g,1,Success,JoiMart
433, Kellogg's Chocos 375 g , 199.00 ,185.00,None,None,KELLOGG'S,375,g,1,Success,JoiMart
434, Maggi 2-Minutes Masala Instant Noodles (No Onion No Garlic) 70 g , 20.00 ,18.00,None,None,MAGGI,70,g,1,Success,JoiMart
435, Haldiram's Mini Bhakharwadi 200 g , 65.00 ,60.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
436, Lotte Rich Cocoa Choco Pie 28 g (12 pcs) , 480.00 ,432.00,None,None,LOTTE,28,g,1,Success,JoiMart
437, Sundrop Creamy Peanut Butter 924 g , 285.00 ,256.00,None,None,SUNDROP,924,g,1,Success,JoiMart
438, Unibic Snappers Cream n Onion Potato Crackers 75 g (Pack of 4) , 150.00 ,75.00,None,None,UNIBIC,75,g,4,Success,JoiMart
439, MTR Instant Dosa Mix 500 g , 135.00 ,90.00,None,None,MTR,500,g,1,Success,JoiMart
440, Pintola HIGH Protein Peanut Butter (Dark Chocolate) (Crunchy) 510g , 399.00 ,349.00,None,None,PINTOLA,510,g,1,Success,JoiMart
441, Weikfield Baking Powder 100 g , 35.00 ,30.00,None,None,WEIKFIELD,100,g,1,Success,JoiMart
442, Weikfield Vanilla Flavour Custard Powder 100 g , 42.00 ,37.00,None,None,WEIKFIELD,100,g,1,Success,JoiMart
443, Bagrry's Fruit & Nut Crunchy Muesli With Cranberries 750 g , 540.00 ,365.00,None,None,BAGRRY'S,750,g,1,Success,JoiMart
444, Shree Misthan Dry Fruit Besan Ladoo 200g , 160.00 ,149.00,None,None,SHREE MISTHAN,200,g,1,Success,JoiMart
445, KWALITY Choco Flakes | Richness of Chocolate | Zero% Maida | Source of Protein and Fibre | Made with Whole Wheat | Chocos - 1 Kg , 550.00 ,329.00,None,None,KWALITY,1,kg,1,Success,JoiMart
446, Kurkure Masala Munch 122 g , 30.00 ,27.00,None,None,KURKURE,122,g,1,Success,JoiMart
447, Kinder Joy Creamy Milky & Crunchy 19 g , 25.00 ,23.00,None,None,KINDER,19,g,1,Success,JoiMart
448, Parle-G Gold Biscuits 200 g , 30.00 ,27.00,None,None,PARLE,200,g,1,Success,JoiMart
449, Wingreens Farms Pizza & Pasta Sauce 180 g , 75.00 ,37.00,None,None,WINGREENS FARMS,180,g,1,Success,JoiMart
450, Pringles Pizza Flavour Potato Crisps 107 g , 115.00 ,100.00,None,None,PRINGLES,107,g,1,Success,JoiMart
451, Bagrry's Original & Healthier Cornflakes Plus 1.2 kg , 437.00 ,218.00,None,None,BAGRRY'S,1.2,kg,1,Success,JoiMart
452, Knorr Classic Mixed Vegetable Soup 40 g , 60.00 ,45.00,None,None,KNORR,40,g,1,Success,JoiMart
453, Kellogg's Corn Flakes With Real Almond & Honey 1 kg , 615.00 ,460.00,None,None,KELLOGG'S,1,kg,1,Success,JoiMart
454, GONGLOO Homemade Dry Amla Candy | Regulates Metabolism | High in Vitamin C & Fibre | Hygienically Packed | Rich in Antioxidants | Improves Immunity | 300 GM , 289.00 ,184.00,None,None,GONGLOO,300,gm,1,Success,JoiMart
455, Britannia Good Day Chocochip Cookies 39 g ,10.00,10.00,None,None,BRITANNIA,39,g,1,Success,JoiMart
456, Jaiccha Ghasitaram Sweets-Sugarfree Assorted Mithai Box 200 gms , 451.00 ,359.00,None,None,JAICCHA,200,gms,1,Success,JoiMart
457, GHASITARAM'S Indian Cuisine Healthy & Tasty kaju Katli | Kaju Barfi - Delicious Sweets Gift For Rakhi Gifts | Ready With Pure & Natural Ingredients (100g) with Rakhi Tikka , 250.00 ,225.00,None,None,GHASITARAM'S,100,g,1,Success,JoiMart
458, Haldiram's Nagpur All In One Mixture 200 g , 60.00 ,55.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
459, Mother's Recipe Mixed Pickle 1 kg , 240.00 ,200.00,None,None,MOTHER'S RECIPE,1,kg,1,Success,JoiMart
460, BTW Soan Papdi 400g ,280.00,280.00,None,None,BTW,400,g,1,Success,JoiMart
461, Bagrry's Choco+ 3 Great Grains 1.2 kg , 560.00 ,280.00,None,None,BAGRRY'S,1.2,kg,1,Success,JoiMart
462, Unibic Oatmeal Digestive Cookies 600 g , 180.00 ,90.00,None,None,UNIBIC,600,g,1,Success,JoiMart
463," Zandu Pure Honey || 100% Pure || No Added Sugar & Adulteration, 1KG ", 475.00 ,351.00,None,None,ZANDU,1,kg,1,Success,JoiMart
464, Unibic Big & Bold Fruit Blast Cookies 300 g , 199.00 ,99.00,None,None,UNIBIC,300,g,1,Success,JoiMart
465, Unibic Sugar Free Oatmeal Cookies 75 g , 60.00 ,40.00,None,None,UNIBIC,75,g,1,Success,JoiMart
466, Maggi 2 Minutes Special Masala Noodles 280 g , 80.00 ,68.00,None,None,MAGGI,280,g,1,Success,JoiMart
467, Bikaji Bikaneri Bhujia 200 g , 60.00 ,49.00,None,None,BIKAJI,200,g,1,Success,JoiMart
468, Snactac Khatta Meetha 1 kg , 300.00 ,150.00,None,None,SNACTAC,1,kg,1,Success,JoiMart
469, 90's Mill Falhari Roasted Kerala Yellow Banana Chips Tasty Yummy Snack Healthy Snack - 500gm , 799.00 ,281.00,None,None,90'S MILL,500,gm,1,Success,JoiMart
470, Cadbury Celebrations 130.9 g + Aarvipure Assorted Flavored Chocolate Gift Box (8 Pcs) , 499.00 ,459.00,None,None,CADBURY,130.9,g,1,Success,JoiMart
471, Hershey's Cocoa Spread With Almond 350 g , 320.00 ,220.00,None,None,HERSHEY'S,350,g,1,Success,JoiMart
472, Candzey Golgappa Candy 100 g , 40.00 ,20.00,None,None,CANDZEY,100,g,1,Success,JoiMart
473," HF, Surya 400gm Soan Papdi |Best Indian Sweet |Flavoured with Cardamom ", 200.00 ,149.00,None,None,"HF, SURYA",400,gm,1,Success,JoiMart
474, Snac tac Instant Hot & Sour Soup 11 g , 15.00 ,7.00,None,None,SNACTAC,11,g,1,Success,JoiMart
475, Indiyum Besan Laddu 200g , 140.00 ,120.00,None,None,INDIYUM,200,g,1,Success,JoiMart
476, Haldiram's Nagpur Aloo Bhujia 200 g , 105.00 ,97.00,None,None,HALDIRAM’S NAGPUR,200,g,1,Success,JoiMart
477, BTW Rasgulla 1 Kg , 325.00 ,276.00,None,None,BTW,1,kg,1,Success,JoiMart
478, Ching's Secret Schezwan Chutney 30 g ,10.00,10.00,None,None,CHING'S SECRET,30,g,1,Success,JoiMart
479, Aashirvaad Instant Gulab Jamun Mix 160 g , 165.00 ,82.00,None,None,AASHIRVAAD,160,g,1,Success,JoiMart
480, Parle Platina Hide & Seek Black Bourbon Vanilla Cream Biscuits 300 g , 150.00 ,75.00,None,None,PARLE,300,g,1,Success,JoiMart
481, Parle Fab Jam-In Mixed Fruit Sandwich Biscuits 495 g , 180.00 ,90.00,None,None,PARLE,495,g,1,Success,JoiMart
482, Parle 20-20 Nice Sugar Sprinkled Coconut Biscuits 500 g , 150.00 ,75.00,None,None,PARLE 20-20,500,g,1,Success,JoiMart
483," Gits Instant Gulab Jamun Dessert Mix, Makes 40 per Pack, Pure Veg, Delicious Indian Dessert and Mithai, 600g (Pack of 3, 200g Each) ", 345.00 ,310.00,None,None,GITS,1,none,3,Failed,JoiMart
484, Weikfield Baking Soda 100 g , 32.00 ,29.00,None,None,WEIKFIELD,100,g,1,Success,JoiMart
485, Lijjat Moong Papad 200 g , 77.00 ,69.00,None,None,LIJJAT,200,g,1,Success,JoiMart
486, Alpenliebe Eclairs Plus Choco Caramel Chewy Toffee 136 g , 50.00 ,46.00,None,None,ALPENLIEBE,136,g,1,Success,JoiMart
487," Snac tac 3 in 1 Pineapple, Mango and Mixed Fruit Jam 100 g (Buy 2 Get 1 Free) ",90.00,90.00,None,None,SNACTAC,1,none,1,Failed,JoiMart
488, Crave Eatables Bachubhai`s Premium Rasgulla 1 kg , 299.00 ,149.00,None,None,CRAVE,1,kg,1,Success,JoiMart
489, BTW Kaju Katli 1kg (200g X 5) ," 1,300.00 ",899.00,None,None,BTW,1,kg,1,Success,JoiMart
490," Dharmasut Black Currant, Rose, Strawberry, Rajbhog, Pista Ice Cream Powder, 100 G Each (Combo Of 5) ", 500.00 ,389.00,None,None,DHARMASUT,100,g,1,Success,JoiMart
491, BTW Kaju Katli 400g (200g X 2) , 520.00 ,349.00,None,None,BTW,400,g,1,Success,JoiMart
492, Baidyanath Honey 500 g , 240.00 ,120.00,None,None,BAIDYANATH,500,g,1,Success,JoiMart
493, Haldiram Bhujiawala Chatak Bhujia Namkeen -1.2Kg (Pack of 3 *400 Grams each) , 390.00 ,350.00,None,None,HALDIRAM BHUJIAWALA,1.2,kg,3,Success,JoiMart
494, LuvIt Luscious Fruit & Nut Chocolate Bars| Deliciously Smooth Chocolates| Pack of 20 - 46g Each ," 1,500.00 ",789.00,None,None,LUVIT,46,g,20,Success,JoiMart
495, Yogabar Dark Chocolate Oatmeal 1kg | Dark Chocolate Oats | Healthy Chocolate Protein Food & Breakfast Cereal | Gluten Free Oats | High in Fibre & Antioxidants | 100%Vegan & No Preservatives , 549.00 ,449.00,None,None,YOGABAR,1,kg,1,Success,JoiMart
496, Candzey Nimboo Masala Candy 100 g , 40.00 ,20.00,None,None,CANDZEY,100,g,1,Success,JoiMart
497, Kellogg's Original Corn Flakes 275 g , 99.00 ,92.00,None,None,KELLOGG'S,275,g,1,Success,JoiMart
498, Act II Butter Delite Instant Popcorn 70 g , 35.00 ,32.00,None,None,ACT II,70,g,1,Success,JoiMart
499, Sumeru Classiques Malabar Paratha 300 g , 129.00 ,116.00,None,None,SUMERU,300,g,1,Success,JoiMart
500, Unibic Oatmeal Digestive Cookies 150 g (Buy 1 Get 1) ,50.00,50.00,None,None,UNIBIC,150,g,1,Success,JoiMart
501, Saffola Eggless Mayonnaise With Milk Cream (Super Saver Pack) 700 g , 250.00 ,125.00,None,None,SAFFOLA,700,g,1,Success,JoiMart
502, Popcorn & Company Popcorn Kernels -450 g , 200.00 ,135.00,None,None,POPCORN & COMPANY,450,g,1,Success,JoiMart
503," HF, Surya 400gm Choco Chip Soan Papdi (Pack of 2; 200gm x 2) | Best Indian Sweet ", 200.00 ,149.00,None,None,"HF, SURYA",400,gm,2,Success,JoiMart
504, Sunfeast All Rounder Cream & Herb Thin Potato Biscuits 75 g , 20.00 ,13.00,None,None,SUNFEAST,75,g,1,Success,JoiMart
505, Ferrero Rocher Moments Chocolate 92.8 g , 249.00 ,186.00,None,None,FERRERO ROCHER,92.8,g,1,Success,JoiMart
506, Shree Misthan Dry Petha 400g , 220.00 ,149.00,None,None,SHREE MISTHAN,400,g,1,Success,JoiMart
507, Cadbury Bournville Rich Cocoa Dark Chocolate 31 g , 50.00 ,46.00,None,None,CADBURY,31,g,1,Success,JoiMart
508," Bhujialalji Aloo Bhujia | Namkeen made of potatoes,gram flour,Spices and herbs | Indian Tea Time Fresh & Healthy Snack Mixture | Ready to eat | No Preservatives | Crsipy & Light snacks (pack of 1) 1kg. ", 280.00 ,199.00,None,None,BHUJIALALJI,1,kg,1,Success,JoiMart
509, Lay's Classic Salted Potato Chips 40 g , 20.00 ,18.00,None,None,LAY'S,40,g,1,Success,JoiMart
510, Haldiram's Nagpur Rasgulla 1 kg , 225.00 ,209.00,None,None,HALDIRAM’S NAGPUR,1,kg,1,Success,JoiMart
511, True Elements Rolled Oats 1kg - 100% Wholegrain Breakfast | Gluten Free Oats , 400.00 ,260.00,None,None,TRUE ELEMENTS,1,kg,1,Success,JoiMart
512, Cornitos Tikka Masala Nacho Crisps 55 g , 35.00 ,28.00,None,None,CORNITOS,55,g,1,Success,JoiMart
513, Saffola Oats 500 g , 95.00 ,88.00,None,None,SAFFOLA,500,g,1,Success,JoiMart
514, Parle Nutricrunch Honey & Oats Digestive Cookies 600 g , 180.00 ,90.00,None,None,PARLE,600,g,1,Success,JoiMart
515, Disano Crunchy Peanut Butter 924 g , 285.00 ,199.00,None,None,DISANO,924,g,1,Success,JoiMart
516, Dukes Nibbles Salted Crackers 150 g , 69.00 ,46.00,None,None,DUKES,150,g,1,Success,JoiMart
517, Snactac Boondi 150 g , 70.00 ,35.00,None,None,SNACTAC,150,g,1,Success,JoiMart
518, Balaji Farali Chevdo 450 g , 95.00 ,88.00,None,None,BALAJI WAFERS,450,g,1,Success,JoiMart
519, Snac tac Mixed Veg Tomato Insta Soup 13 g , 15.00 ,7.00,None,None,SNACTAC,13,g,1,Success,JoiMart
520, McCain Potato Cheese Shotz 400 g , 240.00 ,216.00,None,None,MCCAIN,400,g,1,Success,JoiMart
521, Monsoon Harvest Crunchy Dark Chocolate & Espresso Granola Bars 40 g , 50.00 ,25.00,None,None,MONSOON HARVEST,40,g,1,Success,JoiMart
522, MANTOUSS Diwali dry fruits gift box/Diwali Gift hamper/Dry Fruits Diwali gift pack/Dry fruits gift pack-Decorated Basket+1 Jar of mixed dry fruits+Handmade diary+2 beautiful diya+4 Rangoli Colour+Diwali Card , 999.00 ,499.00,None,None,MANTOUSS,1,none,1,Failed,JoiMart
523, Quaker Oats| Rolled Oats| Natural Wholegrain| Breakfast cereals| Dalia Porridge| 1 Kg ,370.00,370.00,None,None,QUAKER,1,kg,1,Success,JoiMart
524, Ching's Secret Tomato Instant Soup with Croutons 15 g ,10.00,10.00,None,None,CHING'S SECRET,15,g,1,Success,JoiMart
525, Top Ramen Curry Flat Instant Noodles 70 g , 25.00 ,23.00,None,None,TOP RAMEN,70,g,1,Success,JoiMart
526, Ghotaram Famous Namkeen Dal sev (Dalmoth)|Dalmoth Mixture Namkeen Snack|Dal Biji Mixture|Namkeen|Classic Taste of Rajasthani Flavour|Spicy & Savoury in Flavour|Evening Snacks-250*1Pack , 499.00 ,224.00,None,None,GHOTARAM,1,pack,1,Failed,JoiMart
527, Kwality Muesli Fruit n Nut 1kg Jar , 599.00 ,349.00,None,None,KWALITY,1,kg,1,Success,JoiMart
528, Funfoods Pasta & Pizza Sauce 325 g , 99.00 ,92.00,None,None,FUNFOODS,325,g,1,Success,JoiMart
529," UNIBIC Cookies, Assorted (750 g, Pk of 10) ", 300.00 ,280.00,None,None,UNIBIC,750,g,1,Success,JoiMart
530, Snactac Navratan Mix 150 g , 72.00 ,36.00,None,None,SNACTAC,150,g,1,Success,JoiMart
531, Knorr Mast Masala Soupy Noodles 280 g (Pack of 4) , 80.00 ,74.00,None,None,KNORR,280,g,4,Success,JoiMart
532, Parle 20-20 Butter Cookies 200 g , 30.00 ,27.00,None,None,PARLE,200,g,1,Success,JoiMart
533, Snactac Masala Boondi 150 g , 72.00 ,36.00,None,None,SNACTAC,150,g,1,Success,JoiMart
534, Shree Misthan Dodha Barfi 400g (200g X 2) , 500.00 ,349.00,None,None,SHREE MISTHAN,400,g,1,Success,JoiMart
535, Maggi Rich Tomato Sauce 1 kg , 175.00 ,157.00,None,None,MAGGI,1,kg,1,Success,JoiMart
