,Product name,MRP,Discount,Tag,PerUnitPrice
850, True Elements Rolled Oats 1.2kg -Buy 1 Get 1 FREE - Rolled Oats that Keeps you Full till Lunch |100% Natural and Gluten Free Oats |Oats for Weight Loss Management , 960.00 ,575.00,None,None
851, Haldiram s Nagpur Mathura peda (250g*2) (Pack of 2) ,380.00,380.00,None,None
852, The Rich Box Nestle Kitkat and Dairy Milk Gift Combo | Gift Combo for Birthday | Chocolate Gift Hamper , 849.00 ,499.00,None,None
853, Haldiram Bhujiawala Soan Papdi Crispy & Flaky 1kg | Pack of 5 - 200 gm each , 349.00 ,249.00,None,None
854, Pickwick Dark Chocolate Wafer Rolls 150 g , 185.00 ,92.00,None,None
855," LuvIt Dairy Rich Chocolates Bar | Combo Pack of Milk, Fruit & Nut, Roasted Almond | Pack of 6 - 210g ", 240.00 ,190.00,None,None
856," Thanjai Natural Karuppu Kavuni Noodles 180 Grams of Homemade Natural Millet Noodles( No Preservatives, No Chemicals, No Artificial Extract) ", 299.00 ,162.00,None,None
857, Sunfeast Farmlite Active Oats Biscuits With Raisins 150 g , 65.00 ,60.00,None,None
858, Dabur Hommade Rajasthan Garlic Chutney 200 g , 95.00 ,47.00,None,None
859, Amul Margherita Pizza 210 g , 130.00 ,118.00,None,None
860," Haldiram's Nagpur Kaju Katli, Badam Katli, Mini Kaju Katli (Pack of 3-250 gm Each) ",913.00,913.00,None,None
861, Archita Shudhi Gulab Jamun Powder Mix (Buy 1 Get 1 FREE) - Easy to make & Delicious , 180.00 ,175.00,None,None
862," Okhli Musal Brand Khari Puff, Tea Time Snacks, Namkeen Snacks ,Family Pack ,Cookies Biscuit - 150gm|Fan Khari, Crunchy Tea Time Snack Biscuits, Fan biscuit, Cookies ", 599.00 ,204.00,None,None
863, Cadbury Cocoa Powder 150 g , 255.00 ,217.00,None,None
864, Bonn Americana Cheese Crackers 70 gms ( Pack of 20 , 200.00 ,149.00,None,None
865, Shareat Foochka Ready To Fry Panipuri Water Balls 200 g , 69.00 ,25.00,None,None
866, Inchi Red Chilli Sauce 200 g , 60.00 ,30.00,None,None
867, MidBreak - Sugar Free Atta Biscuits | Sugar Free Atta Cookies | Atta Biscuits | Premium Handmade Cookies | 300 Gm | Pack of 1 , 210.00 ,189.00,None,None
868, Aakash Ratlami Sev 900 g , 260.00 ,215.00,None,None
869," LuvIt Chocorich Assorted Eclairs| Hazelnut, Dark Choco & Classic| Pack of 4 - 480g Each ", 960.00 ,459.00,None,None
870, Funfoods Cheese & Chilli Sandwich Spread 250 g , 89.00 ,82.00,None,None
871, Del Monte Food Craft Penne Pasta 450 g , 160.00 ,80.00,None,None
872, MyFitness Peanut Butter High Protein Dark Chocolate Peanut Butter Smooth 1000G Olympia Edition , 649.00 ,454.00,None,None
873, True Elements Rolled Oats 1 kg -Buy 1 Get 1 FREE - Rolled Oats that Keeps you Full till Lunch |100% Natural and Gluten Free Oats |Oats for Weight Loss Management , 800.00 ,478.00,None,None
874, Sartaj Gulab Jamun Tin Pack | Indian Sweets | 1kg Tin Pack , 280.00 ,251.00,None,None
875, Unibic Shortbread Pure Butter Scottish Cookie 150 g , 120.00 ,60.00,None,None
876, Priyagold Snacks Zig Zag Biscuits 150 g , 45.00 ,30.00,None,None
877, Haldiram Bhujiawala Khatta Meetha 800g | Tasty Sweet & Salty Namkeen | Pack of 2 | 400 grams Each , 260.00 ,225.00,None,None
878, Lijjat Pepper Udad Papad 250 g , 96.00 ,86.00,None,None
879, Open Secret Special Assorted Gift Box , 350.00 ,315.00,None,None
880, MyFitness Peanut Butter High Protein Dark Chocolate Peanut Butter Crispy 1000G Olympia Edition , 649.00 ,454.00,None,None
881, Laxmi Narayan Best Cornflakes Chiwda 250 g , 108.00 ,100.00,None,None
882, Kissan Pineapple Jam 500 g , 160.00 ,148.00,None,None
883, Denali Premium Milk & Dark Compound Slab Bars (2 x 0.4 kg) , 480.00 ,275.00,None,None
884, Rasna Healthy Day Pure Honey 250 g , 115.00 ,57.00,None,None
885, Galaxy Smooth Milk Chocolate 30 g , 50.00 ,46.00,None,None
886, Unibic Snappers Potato Crackers Achari Mango Biscuits 300 g , 160.00 ,80.00,None,None
887, DNV Mixed Pickle 1 kg , 220.00 ,110.00,None,None
888, Center Fresh Mints 3 Layer Peppermint Sugarfree Lozenges 4.5 g (15 pcs) ,10.00,10.00,None,None
889," Oreo Birthday Cake Biscuits Pack, 405 Gm "," 1,100.00 ",850.00,None,None
890, Mother's Recipe Tamarind Date Chutney 200 g , 60.00 ,54.00,None,None
891, Kellogg's Fruit & Nut Crunchy Muesli 240 g , 185.00 ,172.00,None,None
892, Weikfield Fusilli Pasta 400 g , 150.00 ,75.00,None,None
893, Parle Monaco Jeffs Zeera Biscuits 200 g , 70.00 ,65.00,None,None
894, Saffola Karara Crunch Masala Oats 42 g , 18.00 ,16.00,None,None
895, BABUS Laxminarayan Poha Chiwda 0.75kg ( 250g * pack of 3 ) ,300.00,300.00,None,None
896, Quaker Oats| Rolled Oats| Natural Wholegrain| 1 Kg Each| Pack of 2| 2 Kg ,595.00,595.00,None,None
897, Bikaji Tana Tan Aloo Bhujia 1 kg , 320.00 ,220.00,None,None
898, Galaxy Fusions Dark Chocolate Bar | With 70% Cocoa | 110g (Pack of 4) , 700.00 ,475.00,None,None
899, MyFitness Peanut Butter Chocolate Crunchy Peanut Butter 1250 gms , 649.00 ,475.00,None,None
900, Beyond Snack Peri Peri Banana Chips 100 g (pack of 3) , 270.00 ,213.00,None,None
901, Keya Gourmet Spirali Fusilli Durum Wheat Pasta 500 gm x 1 , 160.00 ,157.00,None,None
902, Cornitos Tomato Mexicana Nacho Crisps 55 g , 35.00 ,28.00,None,None
903, Tic Tac Mint 7.7 g , 15.00 ,13.00,None,None
904, Haldiram Bhujiawala SUGAR FREE Soan Papdi 1.5kg (Pack of 3 -500g each) | Delicious Crispy & Flaky Premium Sugar free soan papdi , 810.00 ,585.00,None,None
905, Manna Instant Oats 1Kg - White Oats | High in Fibre and Protein | Helps Maintain Cholesterol , 299.00 ,235.00,None,None
906, Swadeshi Farms Gujarati Khakhra - Methi , 300.00 ,159.00,None,None
907, Open Secret Choco Almond Healthy Cookies Biscuits-Pack of 24 - 420gm , 420.00 ,306.00,None,None
908," Gits Instant Gulab Jamun Dessert Mix, Pure Veg, Indian Dessert and Mithai, 800g (Pack of 4, 200g Each) ", 460.00 ,423.00,None,None
909," Organic Purify Imli Candy, Khatti, Methi Imli, Tamarind Twist Candy, Tamarind Candy, 250g jar Pack ", 400.00 ,169.00,None,None
910, Dr. Brand Cooking Soda 100 g , 18.00 ,17.00,None,None
911," Bambino Soan Papdi Assorted Pack Each 200 Gms X Pack of 4 800 Gms (Butterscotch, Orange, Duet, Pineapple) ", 360.00 ,289.00,None,None
912, Wingreen Farms Schezwan Chilli Garlic Sauce 450 g , 149.00 ,74.00,None,None
913, Balaji Cream & Onion Potato Wafers 35 g ,10.00,10.00,None,None
914, Hershey's Kisses Milk Chocolate 36 g , 50.00 ,46.00,None,None
915, Alpenliebe Rich Milky Caramel Toffee 36 g , 20.00 ,18.00,None,None
916, Parle Hide & Seek Black Bourbon Vanilla Cream Biscuits 100 g , 30.00 ,27.00,None,None
917, Bagrry's Choco Fills 250 g , 215.00 ,107.00,None,None
918, Yummiez Veg Sticks 320 g , 140.00 ,86.00,None,None
919, Sams Green Chilly Sauce 200 g , 60.00 ,30.00,None,None
920, Mother's Recipe Sabudana Papad with Rock Salt 75 g , 34.00 ,30.00,None,None
921, Kellogg's Muesli (No Added Sugar) 500 g , 370.00 ,344.00,None,None
922, Ching's Secret Schezwan Sauce 250 g , 90.00 ,83.00,None,None
923, LuvIt Creme Pops| Choco & Vanilla Coated Pops With Crunchy Biscuit Centre | Pack of 1 - 396g , 225.00 ,189.00,None,None
924, Haldiram's Nagpur Kaju Katli (Pack of 2 X 500 g) ,"1,060.00","1,060.00",None,None
925," Denali Premium Dark Compound, Delicious Chocolate Bars for Cooking/Baking Cakes, Muffins, Mousse (400 Grams, 2 Slabs) Bars ", 460.00 ,249.00,None,None
926, Haldiram's Nagpur Gulab Jamun 500 g , 235.00 ,218.00,None,None
927, MyFitness Peanut Butter Chocolate Peanut Butter Crunchy 2.5 kg ," 1,249.00 ",909.00,None,None
928, Alpenliebe Pineapple and Watermelon Flavour Cars & Planes Juzt Jelly 74.5 g , 30.00 ,27.00,None,None
929, Shree Misthan Kaju Besan Ladoo 800g (400g X 2) , 560.00 ,399.00,None,None
930," Ferrero Rocher Chocolates Imported, 300 Gm "," 1,265.00 ","1,019.00",None,None
931," Open Secret Sugar Free , No Added Maida Cookies/Biscuits - Pack of 24 ", 420.00 ,352.00,None,None
932, Alpino Chocolate Peanut Butter Smooth 400 G | 22 G Protein | High Protein Peanut Butter Creamy | Gluten-Free | Vegan , 219.00 ,164.00,None,None
933, Lijjat Punjabi Masala Special Papad 250 g , 110.00 ,102.00,None,None
934, Creamooz White Cheese Dressing 1kg , 240.00 ,213.00,None,None
935, Hugs Ghana Twist Dark Chocolate | Chocolate Gift Hamper (36 pcs in a jar) , 360.00 ,220.00,None,None
936, Britannia 50-50 Potazos Chilli Americana Spicy Crisps 71.5 g , 25.00 ,21.00,None,None
937, Parle 20-20 Cashew Cookies 200 g , 35.00 ,32.00,None,None
938, Hugs Celebration Pack - Chocolate Gifting Box | Festivity Combo ( 14 Units inside ) , 299.00 ,199.00,None,None
939, Desi Treat Veg Soya Chaap 800g , 300.00 ,255.00,None,None
940, Maggi Rich Tomato Sauce 500 g , 120.00 ,111.00,None,None
941, Tic Tac Saunf Spearmint 9.7 g , 15.00 ,13.00,None,None
942, Ganesh Premium Appalams 180 g , 99.00 ,49.00,None,None
943, Saffola Classic Instant Masala Oats 1 Kg , 449.00 ,374.00,None,None
944, Luvlt Loca Choco Caramel Bar with Nougat| Homepack| Pack of 2 - 800g Each , 800.00 ,589.00,None,None
945," GHASITARAM'S Soft Shahi Jamun Tin For Every Festival, Best Indian Mithai(500g) ", 350.00 ,198.00,None,None
946, HUGS Choc Coin - Milk Chocolate Gold Coins (75 pcs in The jar) , 150.00 ,142.00,None,None
947, Taali Masala Mania Protein Puffs 60 g , 59.00 ,39.00,None,None
948, Cadbury Dairy Milk Silk Fruit and Nut Chocolate 137g x 3 Pcs , 555.00 ,538.00,None,None
949, Chef's Basket Durum Wheat Fusilli Pasta 500 g , 175.00 ,87.00,None,None
950, Sundrop Creamy Peanut Butter 462 g , 225.00 ,190.00,None,None
951, Bambino 1 Kg Soan Papdi Badam Each 200 Gms X Pack of 5 (1 Kg) , 450.00 ,350.00,None,None
952, LANDMARK Sweets Delicious Lohri Special Khajoor Sweet | Khajoor Mithai (100% Rich in Taste) 250 Gm , 699.00 ,190.00,None,None
953, Ram Bandhu Mango Pickle 200 g , 70.00 ,35.00,None,None
954, Funfoods Eggless Cucumber & Carrot Sandwich Spread 300 g , 89.00 ,82.00,None,None
955," Bambino Soan Papdi Combo Each 200 Gms X Pack of 2 (Badam, Butterscotch) ", 180.00 ,149.00,None,None
956, Hershey's Cocoa Spreads 350 g , 320.00 ,219.00,None,None
957, Sams Tomato Ketchup 1 kg , 140.00 ,70.00,None,None
958," Yogabar No Added Super Muesli 700g, No Hidden Sugar, Breakfast Muesli with Probiotics & Prebiotics, 82% Almonds + Whole Grains + Chia Seeds + Flax Seeds, 700g ", 499.00 ,399.00,None,None
959, MyFitness Peanut Butter High Protein Dark Chocolate Peanut Butter Crunchy 1000G Olympia Edition , 649.00 ,454.00,None,None
960, Bansiwala Classic Petha 350gm , 220.00 ,165.00,None,None
961," LuvIt Smackers Fruit Flavoured Lollipops | 4 exciting Flavours for Kids (Watermelon, Blue Lemonade, Mango & Green Apple) | Pack of 1 - 480 ", 240.00 ,216.00,None,None
962, Bhikharam Chandmal - Bikaneri Bhujia - Rajasthani Bhujia - Namkeen - Indian Snacks - 800Gm Pack of 2 , 690.00 ,493.00,None,None
963, Nilon's Parampara Mixed Pickle 900 g , 235.00 ,117.00,None,None
964, Bambino Soan Papdi Coconut Flavour 400 Gms ( Each 200 Gms X Pack of 2) , 180.00 ,149.00,None,None
965, Aarambh Corn Flakes 875 g , 355.00 ,177.00,None,None
