,Grocery_Name,Discount_Price,MRP_Price,Brand_Name,Quantity
577,Shell Pasta,₹243,₹300,Keya,2x400 g - Multipack
578,Bounce Biscuits - Choco Creme Cookies,₹28.5,₹30,Sunfeast,6x30 g - Multipack
579,Wafers Potato Chips - Piri Piri,₹36.15,₹60,Parle,110 g 
580,Sugar Free Oatmeal Cookies,₹324,₹360,UNIBIC,6x75 g - Multipack
581,Kesar Peda,₹135,₹135,Lal sweets Pvt Ltd,200 g - Carton
582,Namkeen - Dal Biji,₹100,₹100,Haldiram's,2x150 g - Multipack
583,Juzt Jelly - Strawberry Flavour,₹200,₹200,ALPENLIEBE,4x148 g - Multipack
584,Namkeen - All In One,₹150,₹150,Haldiram's,3x150 g - Multipack
585,Papad - Pani Puri,₹55,₹55,Atish ,200 g - Pouch
586,Instant Soup Noodles - Chicken Flavour,₹60.8,₹64,Indomie,2x70 g - Multipack
587,Original Bajji Bonda Snack Mix,₹65,₹65,MTR,200 g - Pouch
588,Chana Plain Namkeen,₹60,₹60,Kiara Foods,250 g 
589,Penne Pasta,₹243,₹300,Keya,2x400 g - Multipack
590,Pure Bee Honey,₹775,₹775,Hintz,500 g - Bottle
591,Fancy Papad,₹48,₹48,SDA PAPPADS,200 g 
592,American Style Cream & Onion Potato Chips - 40% Less,₹46.9,₹70,Too Yumm!,90 g 
593,"Townbus Thatai Nippattu - Namkeen Savoury Snack, No Transfats Or Cholesterol, Evening Snack",₹65,₹65,Townbus,170 g - Stand Pouch
594,"Cheesy Peezy - Popped Lotus Seeds, Roasted In Olive Oil, Super Snack",₹114,₹120,MR. MAKHANA,75 g - Pouch
595,Multigrain Chips - Dahi Papdi Chaat,₹28,₹35,Too Yumm!,75 g (65+10) - Get 10 gm Free
596,"Corn Mixture - Enriched With Dry Fruits, Fresh, Crispy, No Preservatives",₹59.5,₹70,Modern Kitchens,170 g 
597,Besan Laddoo Mithai / Sweet - Made With Dry Fruits & Desi Ghee,₹115,₹220,Tasties,200 g 
598,Krackjack Butter Masala Biscuits,₹65,₹130,Parle,307.8 g 
599,Super Snack - Lime & Chilli,₹46.55,₹49,MR. MAKHANA,27.5 g 
600,Roast Almond Chocolate Bar,₹527.58,₹555,Cadbury Dairy Milk Silk,3 x 143 g - Multipack
601,Aralu Sandige Homemade Appalams/Papad - Fry & Eat,₹58,₹58,SDA PAPPADS,100 g - Pouch
602,3 Minute Breakfast Seviyan Upma,₹65,₹65,MTR,160 g 
603,Taco Shells - 10 cm,₹108,₹120,Cornitos,12 pcs 
604,"Choco Crunch Breakfast Cereal-Ragi Stars & Moons, Healthy Millet,No Maida/Sugar",₹568.1,₹598,Slurrp Farm,2x400 g - Multipack
605,"Ragi Bites Combo Pack - Choco Fills, Vanilla Fills & Strawberry Fills",₹94.05,₹99,Tata Soulfull,140 g - (28 g x 5)
606,"Thinz - Almond, Light & Crispy, Teatime Snack",₹10,₹10,Bisk Farm,50 g - Pouch
607,Chatpata Dal Namkeen,₹47,₹47,Haldiram's,200 g - Pouch
608,Ready To Eat - Jeera Rice,₹110,₹110,MTR,250 g - Carton
609,Coffy Bite Classic,₹5,₹5,Lotte,23 g 
610,Vermicelli Roasted,₹25,₹25,Bambino,180g - Roasted
611,Treat Wafers Coconut,₹50,₹100,Britannia Treat,55 g - (Pack of 2)
612,Minute Pepper Rasam,₹40,₹40,MTR,60 g - (Pack of 4)
613,Palada Payasam Mix,₹68,₹85,Double Horse,300 g - Box
614,"Variety Pack - Chilli Garlic Potato, Smiles and Masala Fries",₹150,₹150,McCain,550 g - Pouch
615,Funfoods Veg Mayonnaise Classic,₹142,₹178,Dr. Oetker,2 x 245 g - Multipack
616,Sugar Free Chewing Gum - Mixed Fruit,₹190,₹200,Orbit,4x22 g - Multipack
617,Honey,₹350,₹350,Patanjali,1 kg 
618,Whole Wheat Khakhra Methi,₹75,₹80,Tasties,180 g 
619,Sago Papad,₹47.5,₹50,Dnv,100 g 
620,"Popz - Chocolatey Crunch, Choco Fills, Multigrain Munchies",₹56,₹60,Sundrop,140 g 
621,Pasta Treat - Masala,₹119,₹140,Sunfeast,5x65 g - Multipack
622,"Harmony Biscuit - Crunchy, Zero Trans Fat, Ready To Eat",₹25.5,₹30,Britannia Good Day,110 g - Pouch
623,"Cheese & Herbs Puff - Healthy Snacks For Kids, School Tiffin & Travel Friendly",₹176,₹200,Slurrp Farm,8x20 g - Multipack
624,Rusk - Suji & Elaichi,₹74.1,₹110,Tasties,2x200 g - Multipack
625,"Kerala Banana Chips - Peri Peri Flavour, Thin & Crispy, Zero Cholesterol",₹85.5,₹95,Beyond Snack,125 g 
626,Handmade Papad - Urad Punjabi Masala,₹45,₹85,Tasties,200 g 
627,Papad - Curd Chilly,₹40,₹40,Balaji foods,100 g 
628,Creamfills - Butter Toffee,₹150,₹150,ALPENLIEBE,3x152 g - Multipack
629,Potato Chips - Indian Masala,₹80,₹100,Too Yumm!,2x130 g - Multipack
630,Hand Murukku Special,₹120,₹120,A-1 Chips,250 g 
631,"Namkeen - Ompudi/ Nylon Sev, Authentic, Traditional, Flavours, Savoury Snack",₹207,₹315,Tasties Origins,3x150 g - (Multipack)
632,Soan Papdi - Coconut,₹75,₹75,Haldiram's,250 g - Pouch
633,"Masala Oats - Tasty Evening Snack, Fibre Rich, Peppy Tomato",₹189.2,₹215,Saffola,500 g 
634,Nutty Tuxedo Chocolate Gourmet Popcorn,₹202.5,₹225,4700BC,150 g - Tin
635,"Breath Mint - With The Hole, Refreshing",₹10,₹10,Polo,24 g - Pouch
636,Instant Rava Idli Mix,₹120,₹120,Bambino,500 g - Pouch
637,Kaju - Salted,₹50,₹50,Haldiram's,35 g - Pouch
638,Onion Ring Papad,₹50,₹50,SDA PAPPADS,200 g 
639,Premium Pumpkin Seeds - All Natural,₹467.5,₹550,Happilo,2x200 g - Multipack
640,"Biscotti - Almond, Gluten free",₹175,₹225,GoodDiet,150 g 
641,Karare - Noodle Masala,₹57,₹60,Too Yumm!,3x80 g - Multipack
642,Chilli Cheesy Nuggets,₹240,₹240,McCain,400 g 
643,Hide & Seek Chocolate & Almonds,₹22.5,₹30,Parle,100 g 
644,Green Olives - Sliced,₹222.5,₹250,BORGES,450 g 
645,Chicken - Jumbo Hot Dog,₹328.5,₹365,Meatzza,500 g 
646,"Choco Fills - Double Chocolaty, Multigrain, Anytime Snack",₹229,₹410,BB Royal,2x250 g - Multipack
647,Masala Oats Noodles - Source Of Fibre & Iron,₹118,₹118,MAGGI ,294 g - Pouch
648,Corn Flakes With Real Honey,₹345,₹345,Kelloggs,630 g 
649,"Gourmet Kettle Chips - Vintage Cheese & Paprika Flavour, Premium Slow-Cooked Potato Chips",₹72,₹100,Lays,2 x 80 g - Multipack
650,Mix - Chicken Biryani,₹135,₹165,Mother's Recipe,3x100 g - (Multipack)
651,Sesame Chikki With Jaggery,₹49,₹75,IndiSecrets,100 g - (4 x 25 g each)
652,Hide & Seek Black Bourbon Creme Sandwich - Choco,₹75,₹150,Parle Platina,300 g 
653,Chutney Podi - Groundnut,₹60,₹60,Farmveda,100 g 
654,Pickle - Cut Mango (With Garlic),₹110,₹110,Priya,300 g - Bottle
655,Elaichi Shrikhand,₹208,₹208,Amul,4x200 g - Multipack
656,Oats - Rolled,₹380,₹380,By Nature,2x500 g - Multipack
657,Mad Angles Very Peri Peri - Spicy & Crunchy Corn Based Triangle Chips Pack For Snacks,₹18,₹20,Bingo,66 g 
658,Namkeen - Mini Samosa,₹130,₹130,Haldiram's,2x200 g - Multipack
659,Cookies- Shortbread Scotch finger,₹324,₹360,UNIBIC,6X100 g - Multipack
660,"Super Muesli - No Added Sugar, Rich In Protein & Fibre, No Preservatives",₹270.69,₹325,Yoga Bar,400 g 
661,"Blueberry Pancake Mix - No Maida, Eggless Instant Healthy Breakfast",₹555.21,₹597,Slurrp Farm,3x150 g - Multipack
662,"Tandoori Naan - Ready To Cook, No Added Preservatives, Easy To Prepare Delicious Frozen",₹135,₹150,Aashirvaad,400 g - (5 pcs)
663,"Multi Millet Muesli - With Fruits, Nuts & Berries",₹269,₹349,GoodDiet,350 g 
664,Instant Soup - Sweet Corn Veg,₹100,₹100,Chings,10x15 g - Multipack
665,Pickle - Mango Avakaya Without Garlic,₹110,₹110,Priya,300 g - bottle
666,"Classic Gulkand - Promotes Healthy Skin, Natural Cooling Property, Made From Damask Roses",₹360,₹360,Food Circle ,300 g - Bottle
667,Papad - Tomato Rice,₹33,₹33,Atish ,100 g - Pouch
668,"Cheese Makhanas - Roasted, Vegan & Gluten Free",₹40,₹50,Tasties,25 g 
669,Macaroni - Elbow,₹115,₹115,MTR,850 g - Pouch
670,Sugar Free Chewing Gum - Sweetmint,₹15,₹15,Orbit,8.8 g - Sleeve
671,Bombay Mixture,₹55,₹55,Balaji foods,200 g 
672,Pancake Mix - Original,₹119,₹140,Betty Crocker,250 g 
673,Instant Soup Noodles - Special Chicken Flavour,₹60.8,₹64,Indomie,2x75 g - Multipack
674,Gorgon Nut Roasted Makhana - Salted,₹60,₹60,Pravin Mixbox ,35 g 
675,Chips - West Indies Hot N Sweet Chili,₹5,₹5,Lays,12 g 
676,100% Natural Nut Powder - No Added Sugar Or Preservatives,₹499,₹499,Slurrp Farm,100 g 
677,Pickle - Gongura With Garlic,₹110,₹110,Priya,300 g - Bottle
678,Pickle - Mango,₹80,₹80,Swastiks,500 g 
679,Salted Popcorn,₹40,₹50,ACT II,2 x 50 g - Multipack
680,"6 Grain Khichdi Mix - Instant Ready To Cook, Rich In Fibre & Protein",₹63.75,₹75,Tata Sampann,200 g 
681,"Masala Peanuts - Namkeen, No Transfats Or Cholesterol, Evening Teatime Snack",₹55,₹55,Townbus,135 g - Pouch
682,Malai Peda,₹90,₹90,Amul,200g 
683,Wafers Potato Chips - Cream N Onion,₹80,₹160,Parle,4 x 60 g - Multipack
684,Luxury Delights Gift Box - Assorted Chocolate Truffles,₹99,₹165,Lindberg,46 g - (4 pcs)
685,Namkeen - Butter Murukku,₹65,₹105,Tasties Origins,150 g 
686,Vermicelli Payasam Sweet Mix,₹48,₹48,MTR,100 g - Pouch
687,"Oodles Ring Noodles - Yummy Masala, No Maida, Ready In 5 Mins",₹160,₹200,Saffola,2x212 g - Multipack
688,Soya Sauce,₹139.5,₹180,Tasties,3x210 g - (Multipack)
689,Pastalicious Elbow - 100% Durum Wheat Semolina,₹119,₹260,Disano,2x400 g - Multipack
690,Schezwan Sauce,₹70,₹70,Knorr,200 g 
691,Hara Bhara Veg Kebab,₹68,₹80,Safal,200 g 
692,"Natural Peanut Butter - Creamy, Unsweetened",₹408,₹449,Pintola,1 kg 
693,Ready To Eat - Pongal,₹115,₹115,MTR,300 g - Carton
694,"Peanut Chikki Ball - Made With jaggery, Healthy Snack, Protein Rich",₹90,₹90,SDA ,200 g - POUCH
695,Pickle - Mix Vegetable,₹149,₹149,MTR,500 g - Jar
696,Chocolush - Extra Crunchy Biscuit With Gooey Choco-Filling,₹301.36,₹510,Britannia,3 x 300 g - (Multipack)
697,Rishtey Meethe Pal Gift Pack,₹284.75,₹335,Bikaji,1.27 kg 
698,Sauce - Oyster,₹275,₹275,Lee Kum Kee,510 g - Bottle
699,Ultra Dark Chocolate Bar - 70% Cocoa,₹149,₹175,Lindberg,100 g 
700,Treat - Funky Choco Biscuits,₹114,₹120,Britannia,12x60 g - Multipack
701,Orange Marmalade Jam,₹190,₹190,Kissan,500 g 
702,Original Dosa Ready Mix,₹120,₹135,MTR,500 g - Pouch
703,Pickle - Mango Thokku Without Garlic,₹110,₹110,Priya,300 g - Bottle
704,Pickle - Lime With Garlic,₹330,₹330,Priya,1 Kg - Jar
705,Soup - Italian Mushroom,₹193.2,₹210,Knorr,3x41 g - Multipack
706,Original Sauerkraut,₹340,₹340,Bombucha,450 g 
707,Corn Papad,₹45,₹45,SDA PAPPADS,100 g 
708,"D'lite Dark Chocolate Bar - Hazelnut & Roasted Almonds, 50% Cocoa",₹296.35,₹378,Sugar Free,2 x 80 g - Multipack
709,Ready to Cook & Serve - Cheese Onion Paratha,₹240,₹240,Amul Happy Treats,500 g 
710,"Rolled Oats - Rich In Protein, Nutritious, Easy To Cook",₹368,₹368,Quaker,2 Kg 
711,Momos - Vegetable,₹525.9,₹590,Prasuma,2 x 24 pcs - Multipack
712,Breakfast Mix - Upma,₹96,₹110,MTR,2x160 g - Multipack
713,Custard Powder - Vanilla Flavour,₹136,₹136,Brown & Polson,500 g 
714,Mad Angles Chips Pizza - Aah,₹76,₹100,Bingo,2x130 g - Multipack
715,Organic Himalayan Kashmir Honey,₹448,₹858,BB Royal,2x500 g - Multipack
716,Bhelpuri Chutney,₹51.3,₹57,Mother's Recipe,200 g 
717,Gold - Caramel Toffee,₹1260,₹1260,ALPENLIEBE,12x351 g - Multipack
718,"Eclairs Plus Birthday Pack - Rich Choco Center, Caramel Chewy Toffee",₹300,₹300,ALPENLIEBE,2x425 g - (125 pcs) Multipack
719,Super Snack - Butter Tomato,₹46.55,₹49,MR. MAKHANA,27.5 g 
720,Masala Fries - Hot & Spicy,₹150,₹150,McCain,420 g 
721,Pickle - Lime,₹47.32,₹52,Mother's Recipe,200 g - Pouch
722,Caramel Chocolate Coated Wafer,₹70,₹70,Nestle ,50 g 
723,"Mint - Sugarfree, Peppermint Flavour, 15 Pcs (Pack Of 5)",₹50,₹50,Center Fresh,5 x 4.5 g - Multipack
724,Chocolate Chips,₹80,₹80,Ask Foods,100 g 
725,Ready To Eat - Dal Makhani,₹125,₹125,MTR,300 g - Carton
726,Soan Treat - Orange,₹70,₹70,Haldiram's,250 g - Pouch
727,Dhania Pudina Chutney,₹51.3,₹57,Mother's Recipe,200 g - Pouch
728,Amaranth Muesli,₹485,₹485,Nourish Organics,280 g 
729,2-Minute Spicy Garlic Noodles,₹70,₹80,MAGGI ,248 g 
730,"Funfoods Veg Mayonnaise - Original, Rich, Creamy",₹25,₹25,DR.OETKER,60 g - Pouch
731,Chilli Chilli Chilli Super Hot Instant Cup Noodles,₹133.86,₹150,Nissin,70 g - (Pack of 3)
732,Jelly - Mixed Fruit Flavour,₹90,₹90,Cocon,20 pcs 
733,Durum Wheat Pasta - Mini Fusilli,₹82.8,₹160,BORGES,350 g - Pouch
734,"0% Added Sugar Millet Muesli, High Protein, Rich in Fibre",₹379.05,₹399,Tata Soulfull,500 g - Pouch
735,Masala Oats+ Tasty Snack With Millets - Desi Veggie,₹215.1,₹239,Tata Soulfull,500 g - Pouch
736,Khari - Maska,₹180.5,₹258,Tasties,2x200 g - Multipack
737,Oreo Chocolate Bar,₹40,₹40,Cadbury 5 Star,42 g 
738,"Potato Chips - Pizza Flavour, Crunchy & Crispy",₹207,₹230,Pringles,2x107 g - Multipack
739,Breakfast Sausages,₹255,₹300,Keventer,500 g 
740,Fulvada Gathia Namkeen,₹60,₹60,Balaji foods,200 g 
741,"50-50 Potazos - Mint Magic Minty Flavoured Crisp, Teatime Snack",₹42.5,₹50,Britannia,2 x71.5 g - Multipack
742,"Chicken - Momos, Spicy",₹578.5,₹650,Prasuma,2 x 24 pcs - Multipack
743,"Crunchy Granola - Honey, Almonds, Strawberries & Pumpkin Seeds",₹380,₹380,Kelloggs,450 g - Pouch
744,Coco Malai Biscuit,₹30,₹30,Bisk Farm,200 g - Pouch
745,Qubz Wafer Cubes - Belgian Chocolate Sandwich Biscuit,₹150,₹300,UNIBIC,2 x 150 g - (Multipack)
746,Honey - Coorg Natural,₹395,₹395,Goldrops,1 kg - Jar
747,"Crunchy Bites - Source Of Fibre, Calcium, High In Protein, 10 Essential Vitamins & Minerals, Breakfast Cereals",₹10,₹10,Kelloggs,23 g 
748,Rich Chocolate Coated Wafer,₹170,₹170,Nestle ,150 g 
749,Instant Soup - Manchow,₹100,₹100,Chings,10x15 g - Multipack
750,Classic Chicken Delite Soup,₹257.6,₹280,Knorr,4x44 g - Multipack
751,Potato Chips - Salt,₹50,₹50,A-1 Chips,80 g 
752,"Homemade Appalams/Papad - Gold Finger, Fry & Eat",₹48,₹48,SDA PAPPADS,200 g - Pouch
753,"Pancake Mix - Classic Flavour, Makes Soft & Fluffy Pancakes",₹24.5,₹49,Pillsbury,80 g 
754,Multigrain Balls - Chilli Chataka,₹54.67,₹95,GoodDiet,5x30 g - (Multipack)
755,Bakarwadi,₹99,₹125,Tasties Origins,250 g - Pouch
756,Namkeen - Cornflakes Mixture,₹150,₹315,Tasties Origins,3x150 g - (Multipack)
757,Dark Fantasy Desserts Choco Nut Dipped Filled Cookie,₹104.88,₹120,Sunfeast,2 x 100 g - Multipack
758,"Peanut Butter - Creamy, Rich In Protein, Spreads",₹237,₹240,Sundrop,924 g 
759,"Rice Paper - Round, 16 cm",₹185,₹185,REAL THAI,100 g - Carton
760,Multigrain Cookies - Sugar Free,₹45,₹49,Tasties,75 g 
761,Rol.A.Cola Candy,₹22.5,₹30,Parle,100 g 
762,"Juicyfills - Orange & Mango Flavour, Assorted Candy",₹210,₹210,ALPENLIEBE,2x342 g - (90 pcs) Multipack
763,Sixer Biscuits - Salted,₹70,₹70,Parle,200 g - Jar
764,Slurrp Farm Instant Millet Noodles- Mild Masala,₹140,₹140,Slurrp Farm,228 gm - (Pack of 57g X 4)
765,Funfoods Veg Mayonnaise De'lite,₹258,₹358,Dr. Oetker,2 x 750 g - Multipack
766,"O'Rice Cracker - Light & Tasty, Baked Not Fried",₹297,₹330,Orion,151.2 g - (Pack of 2)
767,Banana Chips - Classic Salt,₹104.5,₹110,A-1 Chips,180 g 
768,Apple Cider Vinegar With Mother,₹176.43,₹495,Disano,500 ml - Bottle
769,Popcorn - Caramel Bliss,₹168,₹195,ACT II,3x70 g - Multipack
770,Yummiez Chicken Kabab - Lucknow Seekh,₹275,₹300,Godrej Yummiez,400 g - Pouch
771,Southwest Chipotle Dressing,₹175,₹175,VEEBA,300 g - Bottle
772,Milkybar Moosha - Caramel & Nougat Bar,₹16,₹20,Nestle ,38 g 
773,"Strawberry Cereal - No Sugar, Instant Healthy Cereal With Ragi, Rice & Milk",₹349,₹349,Slurrp Farm,200 g 
774,Crunchy Granola - Chocolate & Almonds,₹350,₹380,Kelloggs,450 g - Pouch
775,Hobnobs Oat Cookies With Chocochips,₹185.51,₹225,McVitie's,3 x 153.85 g - (3x pack of 5 ) Multipack
776,Multi Grain Idli Dosa Batter,₹132,₹150,Rishta,800 g - Pouch
777,Premium Cashews Toasted & Salted,₹549.06,₹790,Happilo,2x200 g - Multipack
778,Kitkat Chunky Milk Chocolate Bar,₹130,₹140,Nestle ,2 x 40 g - Multipack
779,"Kachcha Aam Candy - With Tangy Twist, Hard-Boiled",₹95.04,₹120,Pulse,2 x 190 g - Multipack
780,Dairy Milk Silk Mousse - Chocolate Bar,₹499.06,₹525,Cadbury Dairy Milk Silk,3x116 g - Multipack
781,Chocomini,₹140,₹140,Amul,250 g 
782,"Tangy Tomato Puff - Healthy Snacks For Kids, School Tiffin & Travel Friendly",₹190,₹200,Slurrp Farm,8x20 g - Multipack
783,Original Recipe - Pizza & Pasta Sauce,₹262.24,₹298,Wingreens Farms,2x450 g - Multipack
784,"Egg Hakka Noodles - Zero Fat, Free From Additives",₹165.75,₹195,Ramyeon,1 kg 
785,Chocolate - Lindor Dark,₹1050,₹1050,Lindt,200 g 
786,Milk Bikis Classic Biscuits - Zero Trans Fat,₹50,₹50,Britannia,288 g 
787,Yippee Tricolor Pasta - Masala,₹71.4,₹84,Sunfeast,3x70 g - Multipack
788,Misal Farsan/All In One Mixture - Crispy,₹131,₹218,Tasties Origins,2x150 g - Multipack
789,Jelly Crystals - Strawberry Flavour,₹52,₹55,Weikfield,90 g - Carton
790,Quinoa Brown Rice Chips - Sour Cream & Onion,₹89.25,₹105,GoodDiet,3x30 g - (Multipack)
791,"Peanut Butter Crunchy - 25% Protein, India’s Finest Quality Peanuts",₹381.8,₹415,Kissan,920 g 
792,Pasta Treat - Tomato Cheese,₹47.6,₹56,Sunfeast,2x65 g 
793,Pickle - Amla Without Garlic,₹110,₹110,Priya,300 g - Bottle
794,Sugar Free Petit Beurre - The Taste Of France,₹40,₹40,Bisk Farm,250 g - Pouch
795,"Ragi Vermicelli - Source Of Calcium, Protein & Iron",₹64,₹64,Aashirvaad,450 g - Pouch
796,Yummiez American Sweet Corn,₹80,₹90,Godrej Yummiez,400 g - Pouch
797,D'lite Dark Chocolate Bar - Rich Cocoa,₹287.28,₹378,Sugar Free,2 x 80 g - Multipack
798,"Ragi Bites Strawberry Fills - No Maida, Calcium & Dal Protein",₹208.05,₹219,Tata Soulfull,250 g - Carton
799,Kesar Shrikhand,₹130,₹130,Amul,500 g - Cup
800,"Chewy Candy Stick - Mint Flavour, 14 Pcs (Pack Of 3)",₹60,₹60,Mentos,3 x 36.4 g - Multipack
801,"Dry Fruit Combo - Walnuts, Cashews, Almonds, Raisins, Pistachios, Boosts Energy",₹1191.58,₹3855,Zoff,1.250 kg 
802,Crackers - Roasted Onion,₹175,₹225,GoodDiet,150 g - Pouch
803,"Potato Chips - Original Style, Cream & Onion",₹110.4,₹120,Bingo,6x52 g - Multipack
804,Potato Chips,₹50,₹50,Sanjay ,90 g 
805,For Boys - With Surprise,₹349.2,₹360,Kinder Joy,8x20 g - Multipack
806,Lightly Salted Roasted Cashews,₹47.5,₹50,Cornitos,25 g - Pouch
807,"Millet Muesli - Crunchy, 80% Whole Grains, Almonds & Raisins",₹304.85,₹469,Tata Soulfull,700 g 
808,Khakhra - Methi,₹80,₹80,JABSONS,180 g - Pouch
809,Cashew Biscuits,₹171,₹180,Karachi Bakery ,400 g 
810,Light Meat Tuna Flakes In Sunflower Oil,₹160,₹160,Tasty Nibbles,185 g - Canned light meat tuna flakes with sunflower oil as base
811,"Papad - Sabudana With Rock Salt, Crispy & Flavourful",₹32,₹32,Mother's Recipe,70 g - Pouch
812,Gold Candy,₹180,₹200,Cadbury Choclairs,520 g - (100 Candies)
813,Hazelnut Chocolate Bar,₹355.35,₹370,Cadbury Dairy Milk Silk,2 x 143 g - Multipack
814,Instant Popcorn - Barbeque,₹28.5,₹30,4700BC,60 g 
815,Pineapple Jam,₹190,₹190,Kissan,500 g 
816,"Chocos - Chhota Laddoo, With Whole Grain, Source Of Fibre, High In Calcium & Protein, Breakfast Cereals",₹210,₹210,Kelloggs,340 g 
817,Organic Unfiltered Apple Cider Vinegar with Mother,₹377,₹400,BORGES,355 ml 
818,"Potato Chips - Desi Masala Tadka Flavour, Crunchy & Crispy",₹207,₹230,Pringles,2x107 g - Multipack
819,Instant Soup - Tomato,₹100,₹100,Chings,10x15 g - Multipack
820,"Fox Nuts Black Salt - Delicious Teatime Snack, Popped Lotus Seeds, Roasted In Olive Oil",₹123.5,₹130,MR. MAKHANA,75 g 
821,"Cashew Cookies - Chocolate & Kaju. Healthy biscuits- no added maida, 18 cookies",₹277.2,₹315,Open Secret,3x75 g - Multipack
822,Citric Acid,₹36,₹36,Blue Bird,50 g - Box
823,Bread Crumbs,₹95,₹119,HappyChef,400 g 
824,Kellogg`s Pro Muesli - With 100% Plant Protein  High Prote 500 g Pouch,₹340,₹380,Kelloggs,500 g - Pouch
825,Aloo Paratha,₹125,₹125,Tasty Fresh ,400 g 
826,"Snappers Potato Crackers - Cream & Onion, Light, Crispy Snack",₹135,₹150,UNIBIC,6x75 g - Multipack
827,Thatta Murukku - Masala,₹114,₹120,A-1 Chips,250 g 
828,Secret Schezwan Stir FryÂ Sauce,₹87.97,₹90,Chings,250 g - Jar
829,Red Chilli Papad,₹45,₹45,SDA PAPPADS,100 g 
830,Funfoods Peanut Butter Crunchy,₹238,₹278,Dr. Oetker,2 x 400 g - Multipack
831,Pickle - Red Stuffed Chilli,₹68.25,₹75,Mother's Recipe,200 g - Pouch
832,Instant Avalakki Bisi Bele Bhath,₹115,₹115,Sanketi Adukale,250 g 
833,Chocolate Chip Cookies,₹120,₹240,Milano,2x120 g - Multipack
834,Dark Fantasy Desserts Choco Chunks Filled Cookie,₹96.9,₹120,Sunfeast,2 x 75 g - Multipack
835,Ready To Eat - Rajma Masala,₹125,₹125,MTR,300 g 
836,Golden Wheat Crisps - Jeera Khakhra,₹80,₹80,Daadi's,180 g - Pouch
837,"Mini Makhana - Salt & Pepper, High In Protein & Calcium, Gluten Free Snack",₹80,₹80,Protyze,60 g - Pouch
838,Instant Rava Pongal Mix,₹120,₹120,Sanketi Adukale,250 g 
839,Bhakri Baked Mathri - Methi,₹50,₹120,Tasties,180 g 
840,Platina- Nutricrunch Lite Cracker,₹30,₹30,Parle,200 g - Pouch
841,Almondo - Roasted Almonds Coated With Milk Chocolate,₹210,₹210,Amul,200 g 
842,Frozen Aloo-Tikki,₹76.5,₹90,Safal,400 g 
843,Pickle - Mango Tender,₹145,₹145,MTR,300 g - Jar
844,"Crunchy Chicken Nuggets - Non-Veg Frozen Snack, Ready To Cook",₹267.75,₹315,ITC Master Chef,450 g 
845,Waffy Strawberry Flavoured Rolls - Creamy,₹150,₹300,Dukes ,300 g - Jar
846,Halwa - Karachi,₹99,₹99,Lal,200 g 
847,For Girls - With Surprise,₹349.2,₹360,Kinder Joy,8x20 g - Multipack
848,Instant Popcorn - Butter Delite,₹99,₹99,ACT II,3x77 g - Multipack
849,Instant Popcorn - Butter,₹27,₹30,4700BC,90 g 
850,Sweet Chili Sauce,₹350,₹350,REAL THAI,720 ml - Pet Bottle
851,Nacho Crisps - Sea Salt,₹165.6,₹180,Cornitos,2x150 g - Multipack
852,"Chocos - Duet, With Whole Grain, Source Of Fibre, High In Calcium & Protein, Breakfast Cereals",₹10,₹10,Kelloggs,22 g - Pouch
853,"Lindor White Chocolate - Smooth, Creamy, Rich Flavour",₹807.5,₹950,Lindt,200 g 
854,Papad - Triangle,₹35,₹35,Balaji foods,200 g 
855,Mango Pickle/Aam Ka Achaar - Home Made,₹260,₹260,DIVINE BITE,300 g 
856,"Snack Bar - Fruit & Nut, Choco",₹180,₹240,UNIBIC,6X30 g - Multipack
857,Premium California Pistachio - Roasted & Salted,₹307,₹549,ProV,250 g 
858,"Classic Pancake Mix - No Maida, Eggless Instant Healthy Breakfast",₹415.71,₹447,Slurrp Farm,3x150 g - Multipack
859,Premium Wafer Bites - Strawberry,₹85,₹85,Tasties,100 g 
860,Zero Sugar Dark Chocolate Bar - 55% Cocoa,₹149,₹175,Lindberg,100 g 
861,Roasted Peanuts - Nimboo Pudina,₹70,₹70,JABSONS,140 g - Pouch
862,Breakfast Mix - Vada,₹200,₹200,MTR,500 g 
863,"Nutrition Energy Bar - Fig, Flax & Pumpkin Seeds",₹350.1,₹520,GoodDiet,10x40 g - (Multipack)
864,Digestive High Fibre Biscuits - Goodness Of Wholewheat,₹22.5,₹25,McVitie's,100 g - Pouch
865,Minute Garlic Rasam,₹40,₹40,MTR,60 g 
866,Ready to Mix - Rava Idly,₹130,₹130,Swastiks,500 g 
867,Syrup - Pancake,₹1520,₹1520,American Garden,2x709 ml - Multipack
868,"Choco Chip Cookie With No Maida - Healthy Biscuit, 7 Grains Protein Snacks",₹600,₹600,RiteBite Max Protein,660 g - (Pack of 12)
869,Vanilla Wafers,₹50,₹100,Britannia Treat,2x60 g - Multipack
870,Healthy Khakhra Pearl Millet Methi Bajra Methi,₹50,₹80,Tasties,180 g 
871,Pickle - Mix Vegetable,₹80,₹80,Swastiks,500 g 
872,Rice Vermicelli,₹240,₹240,REAL THAI,375 g - Carton
873,Oats Idli,₹292.04,₹298,GoodDiet,2x400 g - Multipack
874,No Added Sugar Muesli With Real Fruits & Nuts - High Protein,₹676.35,₹835,True Elements,1.2 kg 
875,Chick Peas - Classic,₹149,₹149,American Garden,400 g - CUP
876,Honey Oats Cookies,₹95.04,₹120,Tasties,4x75 g - (Multipack)
877,Papad - Moong,₹64.4,₹70,Mother's Recipe,180 g 
